"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/fastqc/SEE_4C-8R_SRR11178050_06-04-2020-02-41-02.csv",,,,"Date:","04 Jun 2020 02:41:04 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.085,0.186,82.371,86.313,17.569,50.261,0.000,5.757,0.496,2.210,2.460,1.600,1,0,0.124,12447744,8573288448,04-06 02:41:04,1591249264.816
19,18,841,971,0,0,0,36,1,2.210,2.460,1.600,1,1,0,12447744,8573288448,04-06 02:41:05,1591249265.817
16,0,406,410,0,0,0,23,0,2.210,2.460,1.600,0,1,0,12447744,8573288448,04-06 02:41:06,1591249266.817
4,2,161,203,0,0,0,9,1,2.210,2.460,1.600,0,0,1,12447744,8573288448,04-06 02:41:07,1591249267.817
6,0,1405,1402,0,0,0,17,0,2.210,2.460,1.600,2,0,2,12447744,8573288448,04-06 02:41:08,1591249268.817
0,0,634,732,0,0,0,4,1,2.110,2.440,1.600,1,0,0,12447744,8573288448,04-06 02:41:09,1591249269.817
0,10,507,404,0,0,0,9,0,2.110,2.440,1.600,1,0,0,12447744,8573288448,04-06 02:41:10,1591249270.817
0,0,519,397,0,0,0,3,1,2.110,2.440,1.600,1,0,0,12447744,8573288448,04-06 02:41:11,1591249271.817
0,0,445,291,0,0,0,17,0,2.110,2.440,1.600,1,0,0,12447744,8573288448,04-06 02:41:12,1591249272.817
0,2,480,331,0,0,0,9,1,2.110,2.440,1.600,1,0,0,12447744,8573288448,04-06 02:41:13,1591249273.817
0,0,442,308,0,0,0,2,0,2.020,2.410,1.600,1,0,0,12447744,8573288448,04-06 02:41:14,1591249274.817
0,27,521,365,0,0,0,28,1,2.020,2.410,1.600,1,0,0,12447744,8573288448,04-06 02:41:15,1591249275.817
0,0,477,395,0,0,0,2,0,2.020,2.410,1.600,1,0,0,12447744,8573288448,04-06 02:41:16,1591249276.817
0,0,489,422,0,0,0,3,1,2.020,2.410,1.600,1,0,0,12447744,8573288448,04-06 02:41:17,1591249277.817
0,2,537,496,0,0,0,5,0,2.020,2.410,1.600,1,0,0,12447744,8573288448,04-06 02:41:18,1591249278.817
3,0,760,850,0,0,0,7,1,1.940,2.390,1.590,1,0,0,12447744,8573288448,04-06 02:41:19,1591249279.817
9,5,1939,2568,0,0,0,18,0,1.940,2.390,1.590,2,1,3,12447744,8573288448,04-06 02:41:20,1591249280.817
3,0,1367,1246,0,0,0,8,1,1.940,2.390,1.590,2,0,0,12447744,8573288448,04-06 02:41:21,1591249281.817
