"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/fastqc/SEE_4C-8R_SRR11178051_06-04-2020-03-03-45.csv",,,,"Date:","04 Jun 2020 03:03:54 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.100,0.196,83.545,86.902,17.833,64.942,0.000,5.785,0.496,1.600,1.920,1.880,1,0,0.136,23760896,8561975296,04-06 03:03:54,1591250634.094
0,10,2757,3106,0,0,0,12,0,1.600,1.920,1.880,1,0,15,23760896,8561975296,04-06 03:03:55,1591250635.095
0,0,913,729,0,0,0,3,0,1.550,1.910,1.870,1,0,0,23760896,8561975296,04-06 03:03:56,1591250636.095
0,0,593,511,0,0,0,4,1,1.550,1.910,1.870,1,0,0,23760896,8561975296,04-06 03:03:57,1591250637.095
0,2,457,308,0,0,0,4,0,1.550,1.910,1.870,1,0,0,23760896,8561975296,04-06 03:03:58,1591250638.095
0,3,564,392,0,0,0,8,1,1.550,1.910,1.870,1,0,0,23760896,8561975296,04-06 03:03:59,1591250639.095
0,525,1546,682,0,0,0,537,0,1.550,1.910,1.870,1,1,0,23760896,8561975296,04-06 03:04:00,1591250640.095
0,207,866,366,0,0,0,207,1,1.510,1.890,1.870,1,0,0,23760896,8561975296,04-06 03:04:01,1591250641.095
0,0,458,263,0,0,0,13,0,1.510,1.890,1.870,1,0,0,23760896,8561975296,04-06 03:04:02,1591250642.095
0,0,465,307,0,0,0,6,1,1.510,1.890,1.870,2,0,0,23760896,8561975296,04-06 03:04:03,1591250643.095
0,2,389,280,0,0,0,3,0,1.510,1.890,1.870,1,0,0,23760896,8561975296,04-06 03:04:04,1591250644.095
0,0,409,286,0,0,0,6,1,1.510,1.890,1.870,1,0,0,23760896,8561975296,04-06 03:04:05,1591250645.095
0,2,419,274,0,0,0,4,0,1.470,1.880,1.860,1,0,0,23760896,8561975296,04-06 03:04:06,1591250646.095
0,0,417,286,0,0,0,15,1,1.470,1.880,1.860,1,0,0,23760896,8561975296,04-06 03:04:07,1591250647.095
0,0,411,286,0,0,0,9,0,1.470,1.880,1.860,1,0,0,23760896,8561975296,04-06 03:04:08,1591250648.095
0,0,424,298,0,0,0,12,1,1.470,1.880,1.860,1,0,1,23760896,8561975296,04-06 03:04:09,1591250649.095
0,2,455,344,0,0,0,8,0,1.470,1.880,1.860,1,0,0,23760896,8561975296,04-06 03:04:10,1591250650.095
0,0,431,292,0,0,0,10,1,1.430,1.860,1.860,1,0,0,23760896,8561975296,04-06 03:04:11,1591250651.095
0,0,422,290,0,0,0,2,0,1.430,1.860,1.860,1,0,0,23760896,8561975296,04-06 03:04:12,1591250652.095
0,0,427,305,0,0,0,8,1,1.430,1.860,1.860,1,0,0,23760896,8561975296,04-06 03:04:13,1591250653.095
0,0,438,328,0,0,0,3,0,1.430,1.860,1.860,1,0,0,23760896,8561975296,04-06 03:04:14,1591250654.095
0,0,431,314,0,0,0,3,1,1.430,1.860,1.860,2,0,0,23760896,8561975296,04-06 03:04:15,1591250655.095
0,2,448,335,0,0,0,4,0,1.400,1.850,1.850,1,0,0,23760896,8561975296,04-06 03:04:16,1591250656.095
0,0,451,335,0,0,0,14,1,1.400,1.850,1.850,1,0,0,23760896,8561975296,04-06 03:04:17,1591250657.095
0,0,437,331,0,0,0,5,0,1.400,1.850,1.850,1,0,0,23760896,8561975296,04-06 03:04:18,1591250658.095
0,0,466,374,0,0,0,15,1,1.400,1.850,1.850,1,0,0,23760896,8561975296,04-06 03:04:19,1591250659.095
0,0,473,387,0,0,0,11,0,1.400,1.850,1.850,1,0,0,23760896,8561975296,04-06 03:04:20,1591250660.095
0,0,447,348,0,0,0,3,1,1.360,1.830,1.850,1,0,0,23760896,8561975296,04-06 03:04:21,1591250661.095
0,2,481,398,0,0,0,5,0,1.360,1.830,1.850,1,0,0,23760896,8561975296,04-06 03:04:22,1591250662.095
0,0,475,414,0,0,0,3,1,1.360,1.830,1.850,1,0,0,23760896,8561975296,04-06 03:04:23,1591250663.095
0,0,451,355,0,0,0,1,0,1.360,1.830,1.850,1,0,0,23760896,8561975296,04-06 03:04:24,1591250664.095
0,0,2112,2986,0,0,0,7,1,1.360,1.830,1.850,4,0,3,23760896,8561975296,04-06 03:04:25,1591250665.095
0,1,1184,948,0,0,0,6,0,1.420,1.840,1.850,2,0,0,23760896,8561975296,04-06 03:04:26,1591250666.095
0,2,1203,1110,0,0,0,8,1,1.420,1.840,1.850,1,0,0,23760896,8561975296,04-06 03:04:27,1591250667.095
