"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/fastqc/SEE_4C-8R_SRR11178050_06-04-2020-02-23-18.csv",,,,"Date:","04 Jun 2020 02:23:19 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.082,0.179,81.411,85.887,17.572,48.738,0.000,5.748,0.496,0,0.050,0.030,1,0,0.114,11399168,8574337024,04-06 02:23:19,1591248199.459
0,0,2476,3007,0,0,0,4,0,0,0.050,0.030,1,0,15,11399168,8574337024,04-06 02:23:20,1591248200.459
0,2,996,722,0,0,0,12,1,0,0.050,0.030,2,0,0,11399168,8574337024,04-06 02:23:21,1591248201.460
0,0,524,489,0,0,0,2,0,0,0.050,0.030,1,0,0,11399168,8574337024,04-06 02:23:22,1591248202.460
0,0,619,563,0,0,0,8,1,0,0.050,0.030,2,0,0,11399168,8574337024,04-06 02:23:23,1591248203.459
0,4,445,334,0,0,0,8,0,0.160,0.090,0.040,1,0,0,11399168,8574337024,04-06 02:23:24,1591248204.459
0,3,463,371,0,0,0,14,1,0.160,0.090,0.040,1,0,0,11399168,8574337024,04-06 02:23:25,1591248205.460
0,0,404,238,0,0,0,2,0,0.160,0.090,0.040,1,0,0,11399168,8574337024,04-06 02:23:26,1591248206.460
0,0,413,244,0,0,0,4,1,0.160,0.090,0.040,1,0,0,11399168,8574337024,04-06 02:23:27,1591248207.460
0,0,414,243,0,0,0,4,0,0.160,0.090,0.040,1,0,0,11399168,8574337024,04-06 02:23:28,1591248208.460
0,2,406,247,0,0,0,6,1,0.230,0.100,0.050,1,0,0,11399168,8574337024,04-06 02:23:29,1591248209.460
0,7,438,281,0,0,0,14,0,0.230,0.100,0.050,1,0,0,11399168,8574337024,04-06 02:23:30,1591248210.460
0,0,432,290,0,0,0,10,1,0.230,0.100,0.050,1,0,0,11399168,8574337024,04-06 02:23:31,1591248211.460
0,0,1334,1862,0,0,0,2,0,0.230,0.100,0.050,3,0,2,11399168,8574337024,04-06 02:23:32,1591248212.460
0,0,1442,1613,0,0,0,4,1,0.230,0.100,0.050,2,0,1,11399168,8574337024,04-06 02:23:33,1591248213.460
0,2,1303,1314,0,0,0,9,0,0.370,0.130,0.060,1,0,1,11399168,8574337024,04-06 02:23:34,1591248214.460
