"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/fastqc/SEE_4C-8R_SRR11178051_06-04-2020-02-44-04.csv",,,,"Date:","04 Jun 2020 02:44:43 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.090,0.188,82.548,86.428,17.564,50.247,0.000,5.765,0.496,1.720,2.080,1.620,1,0,0.126,12447744,8573288448,04-06 02:44:43,1591249483.234
0,0,2035,2574,0,0,0,9,0,1.720,2.080,1.620,4,0,19,12447744,8573288448,04-06 02:44:44,1591249484.235
0,2,1140,981,0,0,0,9,1,1.900,2.110,1.630,2,0,0,12447744,8573288448,04-06 02:44:45,1591249485.235
0,0,616,590,0,0,0,7,0,1.900,2.110,1.630,1,0,0,12447744,8573288448,04-06 02:44:46,1591249486.236
0,0,400,303,0,0,0,2,1,1.900,2.110,1.630,1,0,0,12447744,8573288448,04-06 02:44:47,1591249487.236
0,0,399,281,0,0,0,3,0,1.900,2.110,1.630,1,0,0,12447744,8573288448,04-06 02:44:48,1591249488.236
0,0,418,302,0,0,0,5,1,1.900,2.110,1.630,1,0,0,12447744,8573288448,04-06 02:44:49,1591249489.236
0,2,496,339,0,0,0,5,0,1.830,2.090,1.630,1,0,0,12447744,8573288448,04-06 02:44:50,1591249490.236
0,2,412,275,0,0,0,4,1,1.830,2.090,1.630,1,0,0,12447744,8573288448,04-06 02:44:51,1591249491.236
0,0,466,335,0,0,0,6,0,1.830,2.090,1.630,1,0,0,12447744,8573288448,04-06 02:44:52,1591249492.236
0,0,421,301,0,0,0,5,1,1.830,2.090,1.630,1,0,0,12447744,8573288448,04-06 02:44:53,1591249493.236
0,0,438,327,0,0,0,4,0,1.830,2.090,1.630,1,0,0,12447744,8573288448,04-06 02:44:54,1591249494.236
0,0,428,326,0,0,0,2,1,1.760,2.070,1.630,1,0,0,12447744,8573288448,04-06 02:44:55,1591249495.236
0,2,437,316,0,0,0,12,0,1.760,2.070,1.630,1,0,0,12447744,8573288448,04-06 02:44:56,1591249496.236
0,0,442,340,0,0,0,4,1,1.760,2.070,1.630,1,0,0,12447744,8573288448,04-06 02:44:57,1591249497.236
0,0,443,348,0,0,0,4,0,1.760,2.070,1.630,1,0,0,12447744,8573288448,04-06 02:44:58,1591249498.236
0,17,487,398,0,0,0,15,1,1.760,2.070,1.630,1,0,0,12447744,8573288448,04-06 02:44:59,1591249499.236
0,0,472,401,0,0,0,5,0,1.700,2.050,1.620,1,0,0,12447744,8573288448,04-06 02:45:00,1591249500.236
0,2,500,420,0,0,0,14,1,1.700,2.050,1.620,1,0,0,12447744,8573288448,04-06 02:45:01,1591249501.236
0,0,540,477,0,0,0,11,0,1.700,2.050,1.620,1,0,3,12447744,8573288448,04-06 02:45:02,1591249502.236
0,0,494,431,0,0,0,10,1,1.700,2.050,1.620,1,0,0,12447744,8573288448,04-06 02:45:03,1591249503.236
0,0,496,437,0,0,0,15,0,1.700,2.050,1.620,2,0,0,12447744,8573288448,04-06 02:45:04,1591249504.235
0,0,520,476,0,0,0,13,1,1.650,2.040,1.620,1,0,0,12447744,8573288448,04-06 02:45:05,1591249505.236
0,2,512,494,0,0,0,7,0,1.650,2.040,1.620,1,0,0,12447744,8573288448,04-06 02:45:06,1591249506.236
0,6,544,528,0,0,0,9,1,1.650,2.040,1.620,1,0,0,12447744,8573288448,04-06 02:45:07,1591249507.236
0,0,553,549,0,0,0,9,0,1.650,2.040,1.620,1,0,0,12447744,8573288448,04-06 02:45:08,1591249508.236
0,0,565,601,0,0,0,3,1,1.650,2.040,1.620,1,1,0,12447744,8573288448,04-06 02:45:09,1591249509.236
0,63,728,713,0,0,0,69,0,1.670,2.030,1.620,1,1,0,12447744,8573288448,04-06 02:45:10,1591249510.236
0,32,713,761,0,0,0,39,1,1.670,2.030,1.620,1,0,0,12447744,8573288448,04-06 02:45:11,1591249511.236
0,4,669,782,0,0,0,9,0,1.670,2.030,1.620,1,0,0,12447744,8573288448,04-06 02:45:12,1591249512.236
0,1,710,878,0,0,0,6,1,1.670,2.030,1.620,1,0,0,12447744,8573288448,04-06 02:45:13,1591249513.236
0,1,1921,2746,0,0,0,16,0,1.670,2.030,1.620,4,0,3,12447744,8573288448,04-06 02:45:14,1591249514.235
0,0,1062,1157,0,0,0,1,1,1.780,2.050,1.630,4,0,0,12447744,8573288448,04-06 02:45:15,1591249515.235
0,1,1002,1045,0,0,0,5,0,1.780,2.050,1.630,1,0,0,12447744,8573288448,04-06 02:45:16,1591249516.236
