"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/fastqc/SEE_4C-8R_SRR11178052_06-04-2020-03-12-14.csv",,,,"Date:","04 Jun 2020 03:12:14 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.101,0.200,83.946,87.081,17.843,75.031,0.000,5.791,0.496,1.830,2.030,1.890,1,0,0.139,31125504,8554610688,04-06 03:12:14,1591251134.884
15,0,2390,2853,0,0,0,16,0,2,2.060,1.900,1,0,19,31125504,8554610688,04-06 03:12:15,1591251135.885
0,0,1149,929,0,0,0,3,1,2,2.060,1.900,1,0,0,31125504,8554610688,04-06 03:12:16,1591251136.885
0,4,567,506,0,0,0,6,0,2,2.060,1.900,1,0,0,31125504,8554610688,04-06 03:12:17,1591251137.885
0,0,519,414,0,0,0,15,1,2,2.060,1.900,1,0,0,31125504,8554610688,04-06 03:12:18,1591251138.885
0,0,523,333,0,0,0,8,0,2,2.060,1.900,2,0,0,31125504,8554610688,04-06 03:12:19,1591251139.885
0,0,487,326,0,0,0,8,1,1.920,2.040,1.900,1,0,0,31125504,8554610688,04-06 03:12:20,1591251140.885
0,0,452,313,0,0,0,8,0,1.920,2.040,1.900,1,0,0,31125504,8554610688,04-06 03:12:21,1591251141.885
0,0,429,316,0,0,0,3,1,1.920,2.040,1.900,1,0,0,31125504,8554610688,04-06 03:12:22,1591251142.885
0,2,445,350,0,0,0,4,0,1.920,2.040,1.900,1,0,0,31125504,8554610688,04-06 03:12:23,1591251143.885
0,54,535,410,0,0,0,40,1,1.920,2.040,1.900,1,0,0,31125504,8554610688,04-06 03:12:24,1591251144.885
0,0,447,348,0,0,0,4,0,1.850,2.030,1.890,1,0,0,31125504,8554610688,04-06 03:12:25,1591251145.885
0,0,460,410,0,0,0,9,1,1.850,2.030,1.890,1,0,0,31125504,8554610688,04-06 03:12:26,1591251146.885
0,0,468,440,0,0,0,3,0,1.850,2.030,1.890,1,0,0,31125504,8554610688,04-06 03:12:27,1591251147.885
0,2,490,476,0,0,0,4,1,1.850,2.030,1.890,1,0,0,31125504,8554610688,04-06 03:12:28,1591251148.885
2,0,1056,1518,0,0,0,5,0,1.850,2.030,1.890,2,0,1,31125504,8554610688,04-06 03:12:29,1591251149.885
0,3,1637,2233,0,0,0,13,1,1.850,2.030,1.890,3,0,2,31125504,8554610688,04-06 03:12:30,1591251150.885
0,3,1027,723,0,0,0,12,0,1.860,2.030,1.890,4,0,1,31125504,8554610688,04-06 03:12:31,1591251151.885
