"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/fastqc/SEE_4C-8R_SRR11178052_06-04-2020-03-46-32.csv",,,,"Date:","04 Jun 2020 03:46:35 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.110,0.215,85.838,87.926,18.078,83.388,0.000,5.822,0.496,2.420,2.250,2.110,1,1,0.158,36925440,8548810752,04-06 03:46:35,1591253195.118
0,2,2615,3090,0,0,0,8,0,2.420,2.250,2.110,1,0,15,36925440,8548810752,04-06 03:46:36,1591253196.119
0,3,695,646,0,0,0,21,1,2.420,2.250,2.110,1,0,0,36925440,8548810752,04-06 03:46:37,1591253197.119
0,0,530,430,0,0,0,1,0,2.310,2.230,2.100,1,0,0,36925440,8548810752,04-06 03:46:38,1591253198.119
0,0,577,471,0,0,0,5,1,2.310,2.230,2.100,2,0,0,36925440,8548810752,04-06 03:46:39,1591253199.119
0,0,495,323,0,0,0,13,0,2.310,2.230,2.100,1,0,0,36925440,8548810752,04-06 03:46:40,1591253200.119
0,4,490,322,0,0,0,8,1,2.310,2.230,2.100,1,0,0,36925440,8548810752,04-06 03:46:41,1591253201.119
0,7,445,263,0,0,0,16,0,2.310,2.230,2.100,1,0,0,36925440,8548810752,04-06 03:46:42,1591253202.119
0,0,401,234,0,0,0,5,1,2.200,2.210,2.090,2,0,0,36925440,8548810752,04-06 03:46:43,1591253203.119
0,0,430,287,0,0,0,9,0,2.200,2.210,2.090,1,0,0,36925440,8548810752,04-06 03:46:44,1591253204.119
0,0,424,271,0,0,0,5,1,2.200,2.210,2.090,1,0,0,36925440,8548810752,04-06 03:46:45,1591253205.119
0,2,430,274,0,0,0,11,0,2.200,2.210,2.090,1,0,0,36925440,8548810752,04-06 03:46:46,1591253206.119
0,0,453,300,0,0,0,5,1,2.200,2.210,2.090,1,0,0,36925440,8548810752,04-06 03:46:47,1591253207.119
0,16,463,324,0,0,0,22,0,2.110,2.190,2.090,1,0,0,36925440,8548810752,04-06 03:46:48,1591253208.119
0,0,436,285,0,0,0,9,1,2.110,2.190,2.090,1,0,0,36925440,8548810752,04-06 03:46:49,1591253209.119
2,0,1894,2698,0,0,0,4,0,2.110,2.190,2.090,1,0,3,36925440,8548810752,04-06 03:46:50,1591253210.119
0,2,1218,1276,0,0,0,11,1,2.110,2.190,2.090,2,0,0,36925440,8548810752,04-06 03:46:51,1591253211.119
0,0,1049,997,0,0,0,4,0,2.110,2.190,2.090,1,0,0,36925440,8548810752,04-06 03:46:52,1591253212.119
