"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output dstat/05-24-2020-19-09-56.csv",,,,"Date:","24 May 2020 19:09:56 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.056,0.320,125.308,181.422,3.154,26.464,0.000,6.411,0.496,0,0.020,0.330,0,1,0.116,41095168,8544641024,24-05 19:09:56,1590358196.279
180,0,585,790,0,0,0,176,1,0,0.020,0.330,0,1,1,41095168,8544641024,24-05 19:09:57,1590358197.280
151,0,510,604,0,0,0,164,0,0,0.020,0.330,0,0,0,41095168,8544641024,24-05 19:09:58,1590358198.280
5,5,261,313,0,0,0,29,1,0,0.020,0.330,0,1,2,41095168,8544641024,24-05 19:09:59,1590358199.280
26,0,192,256,0,0,0,32,0,0.080,0.040,0.340,0,0,0,41095168,8544641024,24-05 19:10:00,1590358200.280
1,0,187,252,0,0,0,26,1,0.080,0.040,0.340,0,0,0,41095168,8544641024,24-05 19:10:01,1590358201.280
3,4,219,275,0,0,0,30,0,0.080,0.040,0.340,0,0,1,41095168,8544641024,24-05 19:10:02,1590358202.280
0,0,224,258,0,0,0,47,1,0.080,0.040,0.340,0,0,1,41095168,8544641024,24-05 19:10:03,1590358203.280
0,0,223,254,0,0,0,48,0,0.080,0.040,0.340,0,0,1,41095168,8544641024,24-05 19:10:04,1590358204.280
0,2,226,257,0,0,0,40,1,0.070,0.030,0.340,0,0,1,41095168,8544641024,24-05 19:10:05,1590358205.280
0,0,194,236,0,0,0,39,0,0.070,0.030,0.340,0,0,1,41095168,8544641024,24-05 19:10:06,1590358206.280
0,4,362,355,0,0,0,133,1,0.070,0.030,0.340,0,0,0,41095168,8544641024,24-05 19:10:07,1590358207.281
0,0,351,316,0,0,0,124,0,0.070,0.030,0.340,0,0,0,41095168,8544641024,24-05 19:10:08,1590358208.280
0,0,362,317,0,0,0,121,1,0.070,0.030,0.340,0,0,0,41095168,8544641024,24-05 19:10:09,1590358209.280
