"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output dstat/05-24-2020-20-29-15.csv",,,,"Date:","24 May 2020 20:29:15 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.058,0.323,125.679,181.727,3.230,102.179,0.000,6.451,0.496,0,0,0.020,0,1,0.119,192937984,8392798208,24-05 20:29:15,1590362955.217
59,0,282,385,0,0,0,72,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:16,1590362956.219
5,0,182,229,0,0,0,25,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:17,1590362957.219
0,0,161,219,0,0,0,25,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:18,1590362958.219
1,0,168,238,0,0,0,17,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:19,1590362959.219
0,2,170,216,0,0,0,41,0,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:20,1590362960.219
0,11,230,246,0,0,0,50,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:21,1590362961.218
0,0,178,207,0,0,0,35,0,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:22,1590362962.219
0,0,181,230,0,0,0,38,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:23,1590362963.218
0,0,266,295,0,0,0,100,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:24,1590362964.219
0,2,344,304,0,0,0,147,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:25,1590362965.219
0,17,333,269,0,0,0,144,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:26,1590362966.219
0,3,287,268,0,0,0,109,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:27,1590362967.219
0,0,299,252,0,0,0,134,0,0,0,0.020,1,0,0,192937984,8392798208,24-05 20:29:28,1590362968.219
0,0,342,400,0,0,0,110,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:29,1590362969.219
0,0,392,454,0,0,0,99,0,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:30,1590362970.219
0,4,417,506,0,0,0,129,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:31,1590362971.219
0,5,386,492,0,0,0,113,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:32,1590362972.219
0,0,375,443,0,0,0,121,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:33,1590362973.218
0,0,301,489,0,0,0,118,0,0,0,0.020,1,0,0,192937984,8392798208,24-05 20:29:34,1590362974.218
0,0,300,680,0,0,0,116,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:35,1590362975.219
0,4,340,671,0,0,0,128,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:36,1590362976.219
0,5,286,562,0,0,0,101,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:37,1590362977.219
0,0,293,619,0,0,0,108,0,0,0,0.020,1,0,0,192937984,8392798208,24-05 20:29:38,1590362978.219
0,0,284,615,0,0,0,110,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:39,1590362979.219
0,0,230,610,0,0,0,69,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:40,1590362980.219
0,4,294,597,0,0,0,105,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:41,1590362981.219
0,5,327,663,0,0,0,129,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:42,1590362982.219
0,0,276,537,0,0,0,120,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:43,1590362983.219
0,0,270,622,0,0,0,98,0,0,0,0.020,1,0,0,192937984,8392798208,24-05 20:29:44,1590362984.218
0,0,364,739,0,0,0,107,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:45,1590362985.219
0,4,305,576,0,0,0,123,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:46,1590362986.218
0,0,278,540,0,0,0,124,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:47,1590362987.219
0,2,281,633,0,0,0,116,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:48,1590362988.219
0,0,318,656,0,0,0,136,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:49,1590362989.219
0,0,287,544,0,0,0,131,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:50,1590362990.219
0,4,306,584,0,0,0,122,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:51,1590362991.219
0,0,353,678,0,0,0,158,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:52,1590362992.219
0,0,297,555,0,0,0,133,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:53,1590362993.219
0,0,311,567,0,0,0,123,0,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:54,1590362994.218
0,0,288,667,0,0,0,109,1,0,0,0.020,0,0,1,192937984,8392798208,24-05 20:29:55,1590362995.219
0,4,315,660,0,0,0,114,0,0,0,0.020,1,2,0,192937984,8392798208,24-05 20:29:56,1590362996.218
0,234,782,705,0,0,0,339,1,0,0,0.020,0,0,0,192937984,8392798208,24-05 20:29:57,1590362997.219
0,0,299,652,0,0,0,122,0,0,0,0.020,1,0,0,192937984,8392798208,24-05 20:29:58,1590362998.219
0,2,311,576,0,0,0,124,1,0.080,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:29:59,1590362999.219
0,0,343,660,0,0,0,108,0,0.080,0.020,0.020,0,0,1,192937984,8392798208,24-05 20:30:00,1590363000.219
0,4,341,598,0,0,0,131,1,0.080,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:01,1590363001.219
0,4,356,702,0,0,0,137,0,0.080,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:02,1590363002.219
0,0,299,564,0,0,0,121,1,0.080,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:03,1590363003.219
0,0,305,611,0,0,0,140,0,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:04,1590363004.218
0,0,267,651,0,0,0,100,1,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:05,1590363005.219
0,4,328,632,0,0,0,124,0,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:06,1590363006.219
0,0,277,554,0,0,0,108,1,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:07,1590363007.219
0,0,315,627,0,0,0,124,0,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:08,1590363008.219
0,0,366,590,0,0,0,112,1,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:09,1590363009.219
0,0,359,429,0,0,0,125,0,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:10,1590363010.219
0,4,357,428,0,0,0,127,1,0.070,0.020,0.020,0,0,0,192937984,8392798208,24-05 20:30:11,1590363011.219
