"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178051_06-04-2020-03-21-32.csv",,,,"Date:","04 Jun 2020 03:22:28 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.106,0.205,84.532,87.349,17.916,75.993,0.000,5.804,0.496,1.690,2.030,2.010,1,0,0.145,31920128,8553816064,04-06 03:22:28,1591251748.314
1,0,330,191,0,0,0,16,1,1.690,2.030,2.010,1,0,0,31920128,8553816064,04-06 03:22:29,1591251749.316
0,1,335,104,0,0,0,14,0,1.690,2.030,2.010,1,0,0,31920128,8553816064,04-06 03:22:30,1591251750.316
0,2,326,98,0,0,0,6,1,1.690,2.030,2.010,1,0,0,31920128,8553816064,04-06 03:22:31,1591251751.315
0,2,332,84,0,0,0,11,0,1.640,2.010,2.010,1,0,0,31920128,8553816064,04-06 03:22:32,1591251752.315
0,5,347,88,0,0,0,12,1,1.640,2.010,2.010,1,0,0,31920128,8553816064,04-06 03:22:33,1591251753.315
0,0,323,78,0,0,0,3,0,1.640,2.010,2.010,1,0,0,31920128,8553816064,04-06 03:22:34,1591251754.315
0,21,376,100,0,0,0,29,1,1.640,2.010,2.010,1,0,0,31920128,8553816064,04-06 03:22:35,1591251755.315
0,0,318,75,0,0,0,4,0,1.640,2.010,2.010,1,0,0,31920128,8553816064,04-06 03:22:36,1591251756.315
0,2,351,119,0,0,0,15,1,1.590,1.990,2,1,0,0,31920128,8553816064,04-06 03:22:37,1591251757.315
0,0,363,125,0,0,0,38,0,1.590,1.990,2,1,0,0,31920128,8553816064,04-06 03:22:38,1591251758.315
0,0,392,155,0,0,0,44,1,1.590,1.990,2,1,0,0,31920128,8553816064,04-06 03:22:39,1591251759.315
0,0,369,107,0,0,0,29,0,1.590,1.990,2,1,0,0,31920128,8553816064,04-06 03:22:40,1591251760.315
0,0,375,106,0,0,0,17,1,1.590,1.990,2,1,0,0,31920128,8553816064,04-06 03:22:41,1591251761.315
0,2,338,82,0,0,0,5,0,1.540,1.970,2,1,0,0,31920128,8553816064,04-06 03:22:42,1591251762.316
0,0,335,83,0,0,0,4,1,1.540,1.970,2,1,0,0,31920128,8553816064,04-06 03:22:43,1591251763.315
0,0,332,76,0,0,0,8,0,1.540,1.970,2,1,0,0,31920128,8553816064,04-06 03:22:44,1591251764.315
0,0,324,75,0,0,0,3,1,1.540,1.970,2,1,0,0,31920128,8553816064,04-06 03:22:45,1591251765.315
0,0,370,105,0,0,0,27,0,1.540,1.970,2,1,0,0,31920128,8553816064,04-06 03:22:46,1591251766.315
0,2,349,98,0,0,0,6,1,1.500,1.960,1.990,1,0,0,31920128,8553816064,04-06 03:22:47,1591251767.315
0,0,367,109,0,0,0,21,0,1.500,1.960,1.990,1,0,0,31920128,8553816064,04-06 03:22:48,1591251768.315
0,0,328,74,0,0,0,3,1,1.500,1.960,1.990,1,0,0,31920128,8553816064,04-06 03:22:49,1591251769.315
0,0,337,81,0,0,0,13,0,1.500,1.960,1.990,1,0,0,31920128,8553816064,04-06 03:22:50,1591251770.316
0,0,343,87,0,0,0,9,1,1.500,1.960,1.990,1,0,0,31920128,8553816064,04-06 03:22:51,1591251771.315
0,2,342,87,0,0,0,10,0,1.460,1.940,1.990,1,0,0,31920128,8553816064,04-06 03:22:52,1591251772.315
0,0,360,100,0,0,0,26,1,1.460,1.940,1.990,1,0,0,31920128,8553816064,04-06 03:22:53,1591251773.316
0,0,338,84,0,0,0,5,0,1.460,1.940,1.990,1,0,0,31920128,8553816064,04-06 03:22:54,1591251774.315
1,0,382,135,0,0,0,39,1,1.460,1.940,1.990,1,0,0,31920128,8553816064,04-06 03:22:55,1591251775.315
0,0,334,75,0,0,0,4,0,1.460,1.940,1.990,1,0,0,31920128,8553816064,04-06 03:22:56,1591251776.315
0,2,334,86,0,0,0,5,1,1.420,1.930,1.980,1,0,0,31920128,8553816064,04-06 03:22:57,1591251777.315
0,0,338,77,0,0,0,8,0,1.420,1.930,1.980,1,0,0,31920128,8553816064,04-06 03:22:58,1591251778.315
0,0,332,83,0,0,0,3,1,1.420,1.930,1.980,1,0,0,31920128,8553816064,04-06 03:22:59,1591251779.316
1,15,417,179,0,0,0,60,0,1.420,1.930,1.980,1,1,0,31920128,8553816064,04-06 03:23:00,1591251780.315
0,100,526,117,0,0,0,98,1,1.420,1.930,1.980,1,0,0,31920128,8553816064,04-06 03:23:01,1591251781.315
1,2,399,134,0,0,0,40,0,1.390,1.910,1.980,1,0,0,31920128,8553816064,04-06 03:23:02,1591251782.315
0,0,393,110,0,0,0,22,1,1.390,1.910,1.980,1,0,0,31920128,8553816064,04-06 03:23:03,1591251783.315
