"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178052_06-04-2020-03-29-36.csv",,,,"Date:","04 Jun 2020 03:29:54 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.106,0.208,84.916,87.517,17.905,80.244,0.000,5.809,0.496,2.030,2.210,2.050,0,1,0.149,35074048,8550662144,04-06 03:29:54,1591252194.405
1,2,254,201,0,0,0,9,1,2.030,2.210,2.050,1,0,0,35074048,8550662144,04-06 03:29:55,1591252195.407
0,0,308,74,0,0,0,3,0,2.030,2.210,2.050,1,0,0,35074048,8550662144,04-06 03:29:56,1591252196.407
0,21,382,116,0,0,0,23,1,1.940,2.190,2.040,1,0,0,35074048,8550662144,04-06 03:29:57,1591252197.406
0,0,330,82,0,0,0,3,0,1.940,2.190,2.040,1,0,0,35074048,8550662144,04-06 03:29:58,1591252198.406
0,0,343,97,0,0,0,13,1,1.940,2.190,2.040,1,0,0,35074048,8550662144,04-06 03:29:59,1591252199.406
0,2,317,83,0,0,0,5,0,1.940,2.190,2.040,1,0,0,35074048,8550662144,04-06 03:30:00,1591252200.406
0,0,319,76,0,0,0,4,1,1.940,2.190,2.040,1,0,0,35074048,8550662144,04-06 03:30:01,1591252201.406
0,14,361,99,0,0,0,17,0,1.870,2.170,2.040,1,0,0,35074048,8550662144,04-06 03:30:02,1591252202.406
0,0,341,99,0,0,0,12,1,1.870,2.170,2.040,1,0,0,35074048,8550662144,04-06 03:30:03,1591252203.406
0,0,331,74,0,0,0,11,0,1.870,2.170,2.040,1,0,0,35074048,8550662144,04-06 03:30:04,1591252204.407
0,2,371,118,0,0,0,9,1,1.870,2.170,2.040,1,0,1,35074048,8550662144,04-06 03:30:05,1591252205.406
0,0,340,83,0,0,0,8,0,1.870,2.170,2.040,1,0,0,35074048,8550662144,04-06 03:30:06,1591252206.407
0,96,533,181,0,0,0,92,1,1.800,2.150,2.030,1,1,0,35074048,8550662144,04-06 03:30:07,1591252207.406
1,210,763,212,0,0,0,205,0,1.800,2.150,2.030,1,1,0,35074048,8550662144,04-06 03:30:08,1591252208.406
1,164,679,181,0,0,0,171,1,1.800,2.150,2.030,1,1,0,35074048,8550662144,04-06 03:30:09,1591252209.406
1,66,476,168,0,0,0,65,0,1.800,2.150,2.030,1,0,0,35074048,8550662144,04-06 03:30:10,1591252210.406
0,0,383,102,0,0,0,20,1,1.800,2.150,2.030,1,0,0,35074048,8550662144,04-06 03:30:11,1591252211.406
0,0,361,98,0,0,0,7,0,1.730,2.130,2.030,1,0,0,35074048,8550662144,04-06 03:30:12,1591252212.406
0,0,339,84,0,0,0,9,1,1.730,2.130,2.030,1,0,0,35074048,8550662144,04-06 03:30:13,1591252213.406
0,0,335,84,0,0,0,3,0,1.730,2.130,2.030,1,0,0,35074048,8550662144,04-06 03:30:14,1591252214.406
0,2,359,102,0,0,0,14,1,1.730,2.130,2.030,1,0,0,35074048,8550662144,04-06 03:30:15,1591252215.406
0,0,340,81,0,0,0,3,0,1.730,2.130,2.030,1,0,0,35074048,8550662144,04-06 03:30:16,1591252216.406
0,0,321,68,0,0,0,4,1,1.670,2.110,2.020,1,0,0,35074048,8550662144,04-06 03:30:17,1591252217.406
0,0,345,94,0,0,0,7,0,1.670,2.110,2.020,1,0,0,35074048,8550662144,04-06 03:30:18,1591252218.406
0,0,332,79,0,0,0,3,1,1.670,2.110,2.020,1,0,0,35074048,8550662144,04-06 03:30:19,1591252219.406
0,2,336,85,0,0,0,5,0,1.670,2.110,2.020,1,0,0,35074048,8550662144,04-06 03:30:20,1591252220.407
0,0,338,82,0,0,0,14,1,1.670,2.110,2.020,1,0,0,35074048,8550662144,04-06 03:30:21,1591252221.406
0,0,329,78,0,0,0,2,0,1.620,2.100,2.020,1,0,0,35074048,8550662144,04-06 03:30:22,1591252222.406
0,0,363,106,0,0,0,15,1,1.620,2.100,2.020,1,0,0,35074048,8550662144,04-06 03:30:23,1591252223.406
0,0,333,79,0,0,0,4,0,1.620,2.100,2.020,1,0,0,35074048,8550662144,04-06 03:30:24,1591252224.406
0,4,337,83,0,0,0,13,1,1.620,2.100,2.020,1,1,0,35074048,8550662144,04-06 03:30:25,1591252225.406
0,90,521,123,0,0,0,90,0,1.620,2.100,2.020,1,0,0,35074048,8550662144,04-06 03:30:26,1591252226.406
0,11,375,82,0,0,0,16,1,1.570,2.080,2.010,1,0,0,35074048,8550662144,04-06 03:30:27,1591252227.406
0,0,331,78,0,0,0,3,0,1.570,2.080,2.010,1,0,0,35074048,8550662144,04-06 03:30:28,1591252228.406
0,0,339,81,0,0,0,9,1,1.570,2.080,2.010,1,0,0,35074048,8550662144,04-06 03:30:29,1591252229.406
0,2,340,92,0,0,0,5,0,1.570,2.080,2.010,1,0,0,35074048,8550662144,04-06 03:30:30,1591252230.406
0,0,334,72,0,0,0,3,1,1.570,2.080,2.010,1,0,0,35074048,8550662144,04-06 03:30:31,1591252231.406
0,0,335,80,0,0,0,3,0,1.520,2.060,2,1,0,0,35074048,8550662144,04-06 03:30:32,1591252232.406
0,0,335,82,0,0,0,9,1,1.520,2.060,2,1,0,0,35074048,8550662144,04-06 03:30:33,1591252233.406
0,0,346,91,0,0,0,8,0,1.520,2.060,2,1,0,0,35074048,8550662144,04-06 03:30:34,1591252234.406
0,2,343,87,0,0,0,6,1,1.520,2.060,2,1,0,0,35074048,8550662144,04-06 03:30:35,1591252235.406
0,0,343,84,0,0,0,8,0,1.520,2.060,2,1,0,0,35074048,8550662144,04-06 03:30:36,1591252236.406
0,0,328,74,0,0,0,3,1,1.480,2.040,2,1,0,0,35074048,8550662144,04-06 03:30:37,1591252237.406
0,0,337,87,0,0,0,3,0,1.480,2.040,2,1,0,0,35074048,8550662144,04-06 03:30:38,1591252238.406
0,0,346,87,0,0,0,10,1,1.480,2.040,2,1,0,0,35074048,8550662144,04-06 03:30:39,1591252239.406
0,2,356,96,0,0,0,7,0,1.480,2.040,2,1,0,0,35074048,8550662144,04-06 03:30:40,1591252240.406
0,0,357,89,0,0,0,16,1,1.480,2.040,2,1,0,0,35074048,8550662144,04-06 03:30:41,1591252241.406
0,9,374,100,0,0,0,12,0,1.440,2.020,1.990,1,0,0,35074048,8550662144,04-06 03:30:42,1591252242.406
0,0,356,90,0,0,0,11,1,1.440,2.020,1.990,1,0,0,35074048,8550662144,04-06 03:30:43,1591252243.406
0,0,337,79,0,0,0,4,0,1.440,2.020,1.990,1,0,0,35074048,8550662144,04-06 03:30:44,1591252244.406
0,2,348,89,0,0,0,11,1,1.440,2.020,1.990,1,0,0,35074048,8550662144,04-06 03:30:45,1591252245.406
0,0,339,84,0,0,0,3,0,1.440,2.020,1.990,1,0,0,35074048,8550662144,04-06 03:30:46,1591252246.406
0,0,341,88,0,0,0,4,1,1.410,2.010,1.990,1,0,0,35074048,8550662144,04-06 03:30:47,1591252247.406
0,0,342,82,0,0,0,9,0,1.410,2.010,1.990,1,0,0,35074048,8550662144,04-06 03:30:48,1591252248.407
0,0,325,78,0,0,0,3,1,1.410,2.010,1.990,1,0,0,35074048,8550662144,04-06 03:30:49,1591252249.407
0,2,332,89,0,0,0,4,0,1.410,2.010,1.990,1,0,0,35074048,8550662144,04-06 03:30:50,1591252250.406
0,0,335,76,0,0,0,6,1,1.410,2.010,1.990,1,0,0,35074048,8550662144,04-06 03:30:51,1591252251.406
0,0,355,92,0,0,0,15,0,1.370,1.990,1.980,1,0,0,35074048,8550662144,04-06 03:30:52,1591252252.406
0,0,345,85,0,0,0,16,1,1.370,1.990,1.980,1,0,0,35074048,8550662144,04-06 03:30:53,1591252253.406
0,0,348,94,0,0,0,7,0,1.370,1.990,1.980,1,0,0,35074048,8550662144,04-06 03:30:54,1591252254.406
0,2,344,91,0,0,0,11,1,1.370,1.990,1.980,1,0,0,35074048,8550662144,04-06 03:30:55,1591252255.406
0,0,336,75,0,0,0,4,0,1.370,1.990,1.980,1,0,0,35074048,8550662144,04-06 03:30:56,1591252256.406
1,30,395,128,0,0,0,35,1,1.340,1.970,1.980,1,1,0,35074048,8550662144,04-06 03:30:57,1591252257.406
0,73,488,118,0,0,0,74,0,1.340,1.970,1.980,1,0,0,35074048,8550662144,04-06 03:30:58,1591252258.406
0,0,357,90,0,0,0,10,1,1.340,1.970,1.980,1,0,0,35074048,8550662144,04-06 03:30:59,1591252259.406
0,2,346,90,0,0,0,6,0,1.340,1.970,1.980,1,0,0,35074048,8550662144,04-06 03:31:00,1591252260.406
0,0,335,74,0,0,0,4,1,1.340,1.970,1.980,1,0,0,35074048,8550662144,04-06 03:31:01,1591252261.406
0,0,361,101,0,0,0,6,0,1.320,1.960,1.970,1,0,0,35074048,8550662144,04-06 03:31:02,1591252262.406
0,0,354,101,0,0,0,7,1,1.320,1.960,1.970,1,0,0,35074048,8550662144,04-06 03:31:03,1591252263.406
0,0,339,78,0,0,0,13,0,1.320,1.960,1.970,1,0,0,35074048,8550662144,04-06 03:31:04,1591252264.406
0,2,335,84,0,0,0,5,1,1.320,1.960,1.970,1,0,0,35074048,8550662144,04-06 03:31:05,1591252265.406
0,0,340,89,0,0,0,8,0,1.320,1.960,1.970,1,0,0,35074048,8550662144,04-06 03:31:06,1591252266.406
0,0,326,75,0,0,0,3,1,1.290,1.940,1.970,1,0,0,35074048,8550662144,04-06 03:31:07,1591252267.406
0,0,322,67,0,0,0,2,0,1.290,1.940,1.970,1,0,0,35074048,8550662144,04-06 03:31:08,1591252268.406
0,0,333,81,0,0,0,8,1,1.290,1.940,1.970,1,0,0,35074048,8550662144,04-06 03:31:09,1591252269.406
0,2,329,88,0,0,0,4,0,1.290,1.940,1.970,1,0,0,35074048,8550662144,04-06 03:31:10,1591252270.406
0,0,350,83,0,0,0,15,1,1.290,1.940,1.970,1,0,0,35074048,8550662144,04-06 03:31:11,1591252271.406
0,0,329,71,0,0,0,2,0,1.270,1.920,1.960,1,0,0,35074048,8550662144,04-06 03:31:12,1591252272.406
0,0,345,85,0,0,0,9,1,1.270,1.920,1.960,1,0,0,35074048,8550662144,04-06 03:31:13,1591252273.406
0,0,337,85,0,0,0,4,0,1.270,1.920,1.960,1,0,0,35074048,8550662144,04-06 03:31:14,1591252274.406
0,2,347,91,0,0,0,12,1,1.270,1.920,1.960,1,0,0,35074048,8550662144,04-06 03:31:15,1591252275.406
0,0,330,74,0,0,0,2,0,1.270,1.920,1.960,1,0,0,35074048,8550662144,04-06 03:31:16,1591252276.406
0,0,328,78,0,0,0,4,1,1.250,1.910,1.950,1,0,0,35074048,8550662144,04-06 03:31:17,1591252277.406
0,4,357,92,0,0,0,16,0,1.250,1.910,1.950,1,0,0,35074048,8550662144,04-06 03:31:18,1591252278.406
0,0,336,77,0,0,0,3,1,1.250,1.910,1.950,1,0,0,35074048,8550662144,04-06 03:31:19,1591252279.407
0,2,328,84,0,0,0,4,0,1.250,1.910,1.950,1,0,0,35074048,8550662144,04-06 03:31:20,1591252280.407
0,0,344,84,0,0,0,6,1,1.250,1.910,1.950,1,0,0,35074048,8550662144,04-06 03:31:21,1591252281.406
0,0,352,93,0,0,0,16,0,1.230,1.890,1.950,1,0,0,35074048,8550662144,04-06 03:31:22,1591252282.406
0,0,358,91,0,0,0,16,1,1.230,1.890,1.950,1,0,0,35074048,8550662144,04-06 03:31:23,1591252283.406
0,0,328,78,0,0,0,2,0,1.230,1.890,1.950,1,0,0,35074048,8550662144,04-06 03:31:24,1591252284.406
0,2,333,85,0,0,0,10,1,1.230,1.890,1.950,1,0,0,35074048,8550662144,04-06 03:31:25,1591252285.406
0,0,355,94,0,0,0,5,0,1.230,1.890,1.950,1,0,0,35074048,8550662144,04-06 03:31:26,1591252286.406
0,0,341,80,0,0,0,5,1,1.210,1.880,1.940,1,0,0,35074048,8550662144,04-06 03:31:27,1591252287.406
0,0,321,71,0,0,0,2,0,1.210,1.880,1.940,1,0,0,35074048,8550662144,04-06 03:31:28,1591252288.406
1,53,377,152,0,0,0,57,1,1.210,1.880,1.940,1,1,0,35074048,8550662144,04-06 03:31:29,1591252289.406
0,38,392,185,0,0,0,45,0,1.210,1.880,1.940,0,2,0,35074048,8550662144,04-06 03:31:30,1591252290.406
0,14,326,193,0,0,0,18,1,1.210,1.880,1.940,1,0,0,35074048,8550662144,04-06 03:31:31,1591252291.406
0,0,367,96,0,0,0,7,0,1.190,1.860,1.940,1,0,0,35074048,8550662144,04-06 03:31:32,1591252292.406
0,0,324,68,0,0,0,4,1,1.190,1.860,1.940,1,0,0,35074048,8550662144,04-06 03:31:33,1591252293.406
0,0,352,89,0,0,0,15,0,1.190,1.860,1.940,1,0,0,35074048,8550662144,04-06 03:31:34,1591252294.406
0,2,346,92,0,0,0,7,1,1.190,1.860,1.940,1,0,0,35074048,8550662144,04-06 03:31:35,1591252295.406
0,0,354,86,0,0,0,10,0,1.190,1.860,1.940,1,0,0,35074048,8550662144,04-06 03:31:36,1591252296.406
0,0,340,82,0,0,0,5,1,1.170,1.850,1.930,1,0,0,35074048,8550662144,04-06 03:31:37,1591252297.406
0,0,331,76,0,0,0,3,0,1.170,1.850,1.930,1,0,0,35074048,8550662144,04-06 03:31:38,1591252298.407
