"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178050_06-04-2020-03-18-26.csv",,,,"Date:","04 Jun 2020 03:18:54 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.104,0.203,84.348,87.232,17.899,76.015,0.000,5.798,0.496,1.890,2.390,2.110,1,0,0.142,31920128,8553816064,04-06 03:18:54,1591251534.977
0,0,375,196,0,0,0,5,1,1.890,2.390,2.110,1,0,0,31920128,8553816064,04-06 03:18:55,1591251535.978
0,0,302,77,0,0,0,8,0,1.820,2.370,2.110,1,0,0,31920128,8553816064,04-06 03:18:56,1591251536.978
0,0,354,116,0,0,0,37,1,1.820,2.370,2.110,1,0,0,31920128,8553816064,04-06 03:18:57,1591251537.979
16,157,678,381,0,0,0,185,0,1.820,2.370,2.110,1,2,0,31920128,8553816064,04-06 03:18:58,1591251538.978
1,46,477,137,0,0,0,73,1,1.820,2.370,2.110,1,1,0,31920128,8553816064,04-06 03:18:59,1591251539.978
1,134,617,157,0,0,0,134,0,1.820,2.370,2.110,1,0,0,31920128,8553816064,04-06 03:19:00,1591251540.978
0,9,372,87,0,0,0,18,1,1.760,2.340,2.100,1,0,0,31920128,8553816064,04-06 03:19:01,1591251541.978
0,0,356,89,0,0,0,11,0,1.760,2.340,2.100,1,0,0,31920128,8553816064,04-06 03:19:02,1591251542.978
0,7,349,83,0,0,0,7,1,1.760,2.340,2.100,1,0,0,31920128,8553816064,04-06 03:19:03,1591251543.978
0,0,345,83,0,0,0,9,0,1.760,2.340,2.100,1,0,0,31920128,8553816064,04-06 03:19:04,1591251544.978
0,0,337,77,0,0,0,3,1,1.760,2.340,2.100,1,0,0,31920128,8553816064,04-06 03:19:05,1591251545.978
0,0,348,90,0,0,0,5,0,1.700,2.320,2.100,1,0,0,31920128,8553816064,04-06 03:19:06,1591251546.978
0,0,367,94,0,0,0,14,1,1.700,2.320,2.100,1,0,0,31920128,8553816064,04-06 03:19:07,1591251547.978
0,2,352,94,0,0,0,9,0,1.700,2.320,2.100,1,0,0,31920128,8553816064,04-06 03:19:08,1591251548.978
0,0,371,102,0,0,0,17,1,1.700,2.320,2.100,1,0,0,31920128,8553816064,04-06 03:19:09,1591251549.978
0,0,344,87,0,0,0,9,0,1.700,2.320,2.100,1,0,0,31920128,8553816064,04-06 03:19:10,1591251550.978
0,1,349,85,0,0,0,5,1,1.640,2.300,2.090,1,0,0,31920128,8553816064,04-06 03:19:11,1591251551.978
0,0,334,79,0,0,0,3,0,1.640,2.300,2.090,1,0,0,31920128,8553816064,04-06 03:19:12,1591251552.978
4,2,387,137,16384,0,0,23,1,1.640,2.300,2.090,1,0,0,31920128,8553816064,04-06 03:19:13,1591251553.978
0,0,332,77,0,0,0,2,0,1.640,2.300,2.090,1,0,0,31920128,8553816064,04-06 03:19:14,1591251554.978
0,0,347,80,0,0,0,10,1,1.640,2.300,2.090,1,0,0,31920128,8553816064,04-06 03:19:15,1591251555.978
0,16,360,74,0,0,0,14,0,1.590,2.280,2.080,1,0,0,31920128,8553816064,04-06 03:19:16,1591251556.978
0,0,347,81,0,0,0,6,1,1.590,2.280,2.080,1,0,0,31920128,8553816064,04-06 03:19:17,1591251557.978
0,2,351,90,0,0,0,5,0,1.590,2.280,2.080,1,0,0,31920128,8553816064,04-06 03:19:18,1591251558.978
0,0,354,88,0,0,0,15,1,1.590,2.280,2.080,1,0,0,31920128,8553816064,04-06 03:19:19,1591251559.978
0,0,348,83,0,0,0,9,0,1.590,2.280,2.080,1,0,0,31920128,8553816064,04-06 03:19:20,1591251560.978
0,0,332,92,0,0,0,12,1,1.540,2.260,2.080,1,0,0,31920128,8553816064,04-06 03:19:21,1591251561.978
0,0,317,85,0,0,0,9,0,1.540,2.260,2.080,1,0,0,31920128,8553816064,04-06 03:19:22,1591251562.978
0,2,415,127,0,0,0,98,1,1.540,2.260,2.080,1,0,0,31920128,8553816064,04-06 03:19:23,1591251563.978
0,0,305,78,0,0,0,3,0,1.540,2.260,2.080,1,0,0,31920128,8553816064,04-06 03:19:24,1591251564.978
0,0,314,83,0,0,0,5,1,1.540,2.260,2.080,1,0,0,31920128,8553816064,04-06 03:19:25,1591251565.978
2,68,426,175,0,0,0,72,0,1.500,2.230,2.070,1,1,0,31920128,8553816064,04-06 03:19:26,1591251566.978
0,35,406,115,0,0,0,45,1,1.500,2.230,2.070,1,0,0,31920128,8553816064,04-06 03:19:27,1591251567.978
0,2,340,78,0,0,0,4,0,1.500,2.230,2.070,1,0,0,31920128,8553816064,04-06 03:19:28,1591251568.978
0,0,343,75,0,0,0,4,1,1.500,2.230,2.070,1,0,0,31920128,8553816064,04-06 03:19:29,1591251569.978
