"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178050_06-04-2020-02-59-56.csv",,,,"Date:","04 Jun 2020 03:00:54 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.099,0.195,83.391,86.809,17.837,64.958,0.000,5.783,0.496,1.930,2.290,1.970,0,1,0.133,23760896,8561975296,04-06 03:00:54,1591250454.485
29,0,253,259,0,0,0,39,1,1.860,2.260,1.960,0,1,0,23760896,8561975296,04-06 03:00:55,1591250455.487
19,2,149,186,0,0,0,23,0,1.860,2.260,1.960,0,1,0,23760896,8561975296,04-06 03:00:56,1591250456.487
28,0,206,248,0,0,0,33,1,1.860,2.260,1.960,0,1,0,23760896,8561975296,04-06 03:00:57,1591250457.487
43,0,207,263,0,0,0,46,0,1.860,2.260,1.960,0,1,0,23760896,8561975296,04-06 03:00:58,1591250458.487
33,2,232,270,0,0,0,51,1,1.860,2.260,1.960,0,1,0,23760896,8561975296,04-06 03:00:59,1591250459.487
50,2,274,292,0,0,0,55,0,1.790,2.240,1.960,0,1,0,23760896,8561975296,04-06 03:01:00,1591250460.487
43,0,290,299,0,0,0,55,1,1.790,2.240,1.960,0,1,0,23760896,8561975296,04-06 03:01:01,1591250461.487
16,2,171,189,0,0,0,23,0,1.790,2.240,1.960,0,1,0,23760896,8561975296,04-06 03:01:02,1591250462.487
23,0,317,190,0,0,0,28,1,1.790,2.240,1.960,1,0,0,23760896,8561975296,04-06 03:01:03,1591250463.487
0,0,328,89,0,0,0,4,0,1.790,2.240,1.960,1,0,0,23760896,8561975296,04-06 03:01:04,1591250464.487
0,0,326,83,0,0,0,5,1,1.730,2.220,1.950,1,0,0,23760896,8561975296,04-06 03:01:05,1591250465.487
0,0,337,92,0,0,0,12,0,1.730,2.220,1.950,1,0,0,23760896,8561975296,04-06 03:01:06,1591250466.487
0,5,342,80,0,0,0,16,1,1.730,2.220,1.950,1,0,0,23760896,8561975296,04-06 03:01:07,1591250467.487
0,2,328,78,0,0,0,9,0,1.730,2.220,1.950,1,0,0,23760896,8561975296,04-06 03:01:08,1591250468.487
0,0,325,85,0,0,0,4,1,1.730,2.220,1.950,1,0,0,23760896,8561975296,04-06 03:01:09,1591250469.487
0,0,334,86,0,0,0,9,0,1.670,2.200,1.950,1,0,0,23760896,8561975296,04-06 03:01:10,1591250470.487
0,0,324,80,0,0,0,4,1,1.670,2.200,1.950,1,0,0,23760896,8561975296,04-06 03:01:11,1591250471.487
0,0,321,75,0,0,0,7,0,1.670,2.200,1.950,1,0,0,23760896,8561975296,04-06 03:01:12,1591250472.487
0,2,330,83,0,0,0,6,1,1.670,2.200,1.950,1,0,0,23760896,8561975296,04-06 03:01:13,1591250473.487
0,2,336,89,0,0,0,6,0,1.670,2.200,1.950,1,0,0,23760896,8561975296,04-06 03:01:14,1591250474.487
0,0,336,90,0,0,0,6,1,1.610,2.180,1.940,1,0,0,23760896,8561975296,04-06 03:01:15,1591250475.487
0,0,325,73,0,0,0,12,0,1.610,2.180,1.940,1,0,0,23760896,8561975296,04-06 03:01:16,1591250476.487
0,0,334,96,0,0,0,6,1,1.610,2.180,1.940,1,0,0,23760896,8561975296,04-06 03:01:17,1591250477.487
0,2,344,107,0,0,0,13,0,1.610,2.180,1.940,1,0,0,23760896,8561975296,04-06 03:01:18,1591250478.487
0,0,347,106,0,0,0,14,1,1.610,2.180,1.940,1,0,0,23760896,8561975296,04-06 03:01:19,1591250479.487
0,0,330,83,0,0,0,10,0,1.560,2.160,1.930,1,0,0,23760896,8561975296,04-06 03:01:20,1591250480.487
0,0,327,88,0,0,0,5,1,1.560,2.160,1.930,1,0,0,23760896,8561975296,04-06 03:01:21,1591250481.487
0,0,348,106,0,0,0,6,0,1.560,2.160,1.930,1,0,0,23760896,8561975296,04-06 03:01:22,1591250482.487
0,2,364,117,0,0,0,9,1,1.560,2.160,1.930,1,0,0,23760896,8561975296,04-06 03:01:23,1591250483.487
0,0,318,72,0,0,0,3,0,1.560,2.160,1.930,1,0,0,23760896,8561975296,04-06 03:01:24,1591250484.487
