"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178051_06-04-2020-02-44-04.csv",,,,"Date:","04 Jun 2020 02:45:16 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.090,0.189,82.573,86.453,17.563,50.245,0.000,5.765,0.496,1.780,2.050,1.630,1,0,0.126,12447744,8573288448,04-06 02:45:16,1591249516.606
0,2,404,197,0,0,0,8,1,1.780,2.050,1.630,1,0,0,12447744,8573288448,04-06 02:45:17,1591249517.607
0,0,347,88,0,0,0,3,0,1.780,2.050,1.630,1,0,0,12447744,8573288448,04-06 02:45:18,1591249518.608
0,2,341,86,0,0,0,5,1,1.720,2.030,1.630,1,0,0,12447744,8573288448,04-06 02:45:19,1591249519.607
0,0,341,80,0,0,0,4,0,1.720,2.030,1.630,1,0,0,12447744,8573288448,04-06 02:45:20,1591249520.607
0,0,344,83,0,0,0,5,1,1.720,2.030,1.630,1,0,0,12447744,8573288448,04-06 02:45:21,1591249521.607
0,2,359,101,0,0,0,5,0,1.720,2.030,1.630,1,0,0,12447744,8573288448,04-06 02:45:22,1591249522.607
0,0,329,66,0,0,0,3,1,1.720,2.030,1.630,1,0,0,12447744,8573288448,04-06 02:45:23,1591249523.607
0,5,350,84,0,0,0,7,0,1.660,2.020,1.620,1,0,0,12447744,8573288448,04-06 02:45:24,1591249524.607
0,0,342,81,0,0,0,4,1,1.660,2.020,1.620,1,0,0,12447744,8573288448,04-06 02:45:25,1591249525.607
0,0,352,96,0,0,0,10,0,1.660,2.020,1.620,1,0,0,12447744,8573288448,04-06 02:45:26,1591249526.607
0,2,339,80,0,0,0,4,1,1.660,2.020,1.620,1,0,0,12447744,8573288448,04-06 02:45:27,1591249527.607
0,0,337,74,0,0,0,5,0,1.660,2.020,1.620,1,0,0,12447744,8573288448,04-06 02:45:28,1591249528.607
0,0,356,87,0,0,0,10,1,1.610,2,1.620,1,0,0,12447744,8573288448,04-06 02:45:29,1591249529.607
0,0,350,92,0,0,0,5,0,1.610,2,1.620,1,0,0,12447744,8573288448,04-06 02:45:30,1591249530.607
0,13,371,89,0,0,0,11,1,1.610,2,1.620,1,0,0,12447744,8573288448,04-06 02:45:31,1591249531.607
0,2,320,96,0,0,0,7,0,1.610,2,1.620,1,0,0,12447744,8573288448,04-06 02:45:32,1591249532.607
0,0,361,92,0,0,0,9,1,1.610,2,1.620,1,0,0,12447744,8573288448,04-06 02:45:33,1591249533.607
0,0,351,101,0,0,0,11,0,1.560,1.980,1.620,1,0,0,12447744,8573288448,04-06 02:45:34,1591249534.607
