"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178051_06-04-2020-03-03-45.csv",,,,"Date:","04 Jun 2020 03:04:27 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.100,0.197,83.572,86.923,17.832,64.939,0.000,5.786,0.496,1.420,1.840,1.850,1,0,0.136,23760896,8561975296,04-06 03:04:27,1591250667.468
0,0,409,183,0,0,0,8,1,1.420,1.840,1.850,1,0,0,23760896,8561975296,04-06 03:04:28,1591250668.469
0,0,354,101,0,0,0,11,0,1.420,1.840,1.850,1,0,0,23760896,8561975296,04-06 03:04:29,1591250669.469
0,2,383,121,0,0,0,15,1,1.420,1.840,1.850,1,0,0,23760896,8561975296,04-06 03:04:30,1591250670.469
0,11,350,76,0,0,0,8,0,1.380,1.820,1.840,1,0,0,23760896,8561975296,04-06 03:04:31,1591250671.469
0,2,344,87,0,0,0,11,1,1.380,1.820,1.840,1,0,0,23760896,8561975296,04-06 03:04:32,1591250672.469
0,0,361,94,0,0,0,7,0,1.380,1.820,1.840,1,0,0,23760896,8561975296,04-06 03:04:33,1591250673.469
0,0,340,89,0,0,0,4,1,1.380,1.820,1.840,1,0,0,23760896,8561975296,04-06 03:04:34,1591250674.469
0,5,365,95,0,0,0,12,0,1.380,1.820,1.840,1,0,0,23760896,8561975296,04-06 03:04:35,1591250675.469
0,0,364,103,0,0,0,9,1,1.350,1.810,1.840,1,0,0,23760896,8561975296,04-06 03:04:36,1591250676.469
0,2,370,106,0,0,0,18,0,1.350,1.810,1.840,1,0,0,23760896,8561975296,04-06 03:04:37,1591250677.469
0,0,350,105,0,0,0,11,1,1.350,1.810,1.840,1,0,0,23760896,8561975296,04-06 03:04:38,1591250678.469
0,0,334,78,0,0,0,3,0,1.350,1.810,1.840,1,0,0,23760896,8561975296,04-06 03:04:39,1591250679.469
0,0,346,90,0,0,0,5,1,1.350,1.810,1.840,1,0,0,23760896,8561975296,04-06 03:04:40,1591250680.469
0,0,336,75,0,0,0,9,0,1.320,1.790,1.830,1,0,0,23760896,8561975296,04-06 03:04:41,1591250681.469
0,2,331,78,0,0,0,4,0,1.320,1.790,1.830,1,0,0,23760896,8561975296,04-06 03:04:42,1591250682.469
0,0,337,80,0,0,0,9,1,1.320,1.790,1.830,1,0,0,23760896,8561975296,04-06 03:04:43,1591250683.469
0,0,316,66,0,0,0,1,0,1.320,1.790,1.830,1,0,0,23760896,8561975296,04-06 03:04:44,1591250684.469
0,0,328,76,0,0,0,3,1,1.320,1.790,1.830,1,0,0,23760896,8561975296,04-06 03:04:45,1591250685.469
0,0,329,82,0,0,0,2,0,1.300,1.780,1.830,1,0,0,23760896,8561975296,04-06 03:04:46,1591250686.469
0,2,360,99,0,0,0,16,1,1.300,1.780,1.830,1,0,0,23760896,8561975296,04-06 03:04:47,1591250687.469
0,0,332,77,0,0,0,8,0,1.300,1.780,1.830,1,0,0,23760896,8561975296,04-06 03:04:48,1591250688.469
0,0,335,80,0,0,0,9,1,1.300,1.780,1.830,1,0,0,23760896,8561975296,04-06 03:04:49,1591250689.469
0,0,336,86,0,0,0,8,0,1.300,1.780,1.830,1,0,0,23760896,8561975296,04-06 03:04:50,1591250690.469
0,0,325,72,0,0,0,3,1,1.270,1.770,1.820,1,0,0,23760896,8561975296,04-06 03:04:51,1591250691.469
