"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178052_06-04-2020-02-53-09.csv",,,,"Date:","04 Jun 2020 02:53:53 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.095,0.193,82.993,86.663,17.792,59.907,0.000,5.776,0.496,1.410,1.900,1.710,0,1,0.130,19812352,8565923840,04-06 02:53:53,1591250033.441
48,0,321,311,0,0,0,52,0,1.410,1.900,1.710,0,1,0,19812352,8565923840,04-06 02:53:54,1591250034.443
32,4,283,270,0,0,0,39,1,1.380,1.880,1.710,1,0,0,19812352,8565923840,04-06 02:53:55,1591250035.443
41,0,269,274,0,0,0,44,0,1.380,1.880,1.710,0,1,0,19812352,8565923840,04-06 02:53:56,1591250036.443
47,0,286,270,0,0,0,52,1,1.380,1.880,1.710,0,1,0,19812352,8565923840,04-06 02:53:57,1591250037.443
32,0,249,227,0,0,0,49,0,1.380,1.880,1.710,0,1,0,19812352,8565923840,04-06 02:53:58,1591250038.443
17,2,200,180,0,0,0,25,1,1.380,1.880,1.710,0,1,0,19812352,8565923840,04-06 02:53:59,1591250039.443
24,0,220,192,0,0,0,34,0,1.350,1.870,1.700,0,1,0,19812352,8565923840,04-06 02:54:00,1591250040.443
17,2,275,208,0,0,0,26,1,1.350,1.870,1.700,1,0,0,19812352,8565923840,04-06 02:54:01,1591250041.443
1,0,321,83,0,0,0,3,0,1.350,1.870,1.700,1,0,0,19812352,8565923840,04-06 02:54:02,1591250042.443
0,0,308,79,0,0,0,3,1,1.350,1.870,1.700,1,0,0,19812352,8565923840,04-06 02:54:03,1591250043.443
0,5,310,70,0,0,0,6,0,1.350,1.870,1.700,1,0,0,19812352,8565923840,04-06 02:54:04,1591250044.443
0,0,334,90,0,0,0,12,1,1.320,1.850,1.700,1,0,0,19812352,8565923840,04-06 02:54:05,1591250045.443
0,2,327,99,0,0,0,11,0,1.320,1.850,1.700,1,0,0,19812352,8565923840,04-06 02:54:06,1591250046.443
0,0,347,108,0,0,0,14,1,1.320,1.850,1.700,1,0,0,19812352,8565923840,04-06 02:54:07,1591250047.443
0,31,382,100,0,0,0,37,0,1.320,1.850,1.700,1,0,0,19812352,8565923840,04-06 02:54:08,1591250048.443
0,0,342,92,0,0,0,11,0,1.320,1.850,1.700,2,0,0,19812352,8565923840,04-06 02:54:09,1591250049.443
0,0,313,90,0,0,0,4,1,1.300,1.840,1.700,1,0,0,19812352,8565923840,04-06 02:54:10,1591250050.443
0,2,328,94,0,0,0,11,0,1.300,1.840,1.700,1,0,0,19812352,8565923840,04-06 02:54:11,1591250051.443
0,0,305,74,0,0,0,3,1,1.300,1.840,1.700,1,0,0,19812352,8565923840,04-06 02:54:12,1591250052.443
0,0,296,72,0,0,0,2,0,1.300,1.840,1.700,1,0,0,19812352,8565923840,04-06 02:54:13,1591250053.443
0,0,309,82,0,0,0,3,1,1.300,1.840,1.700,1,0,0,19812352,8565923840,04-06 02:54:14,1591250054.443
0,0,312,71,0,0,0,13,0,1.270,1.820,1.690,1,0,0,19812352,8565923840,04-06 02:54:15,1591250055.443
0,2,313,87,0,0,0,6,1,1.270,1.820,1.690,1,0,0,19812352,8565923840,04-06 02:54:16,1591250056.443
0,0,312,82,0,0,0,9,0,1.270,1.820,1.690,1,0,0,19812352,8565923840,04-06 02:54:17,1591250057.443
