"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178051_06-04-2020-02-26-19.csv",,,,"Date:","04 Jun 2020 02:26:54 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.082,0.181,81.607,86.014,17.567,48.724,0.000,5.751,0.496,2.010,1.020,0.420,1,0,0.117,11399168,8574337024,04-06 02:26:54,1591248414.819
0,0,383,185,0,0,0,8,0,2.010,1.020,0.420,1,0,0,11399168,8574337024,04-06 02:26:55,1591248415.820
0,25,361,99,0,0,0,22,1,2.010,1.020,0.420,1,0,0,11399168,8574337024,04-06 02:26:56,1591248416.820
0,2,334,80,0,0,0,4,0,2.010,1.020,0.420,1,0,0,11399168,8574337024,04-06 02:26:57,1591248417.820
0,0,328,77,0,0,0,2,1,1.930,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:26:58,1591248418.820
0,0,318,62,0,0,0,2,0,1.930,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:26:59,1591248419.820
0,0,342,81,0,0,0,10,1,1.930,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:00,1591248420.820
0,3,389,114,0,0,0,24,0,1.930,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:01,1591248421.820
0,0,362,99,0,0,0,9,1,1.930,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:02,1591248422.820
0,0,363,94,0,0,0,12,0,1.860,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:03,1591248423.820
0,0,364,101,0,0,0,15,1,1.860,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:04,1591248424.820
0,0,330,74,0,0,0,5,0,1.860,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:05,1591248425.820
0,2,336,91,0,0,0,14,1,1.860,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:06,1591248426.820
0,0,326,68,0,0,0,4,0,1.860,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:07,1591248427.820
0,0,330,77,0,0,0,3,1,1.790,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:08,1591248428.819
0,0,320,66,0,0,0,2,0,1.790,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:09,1591248429.820
0,0,339,88,0,0,0,13,1,1.790,1.020,0.430,1,0,0,11399168,8574337024,04-06 02:27:10,1591248430.820
