"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178050_06-04-2020-02-23-18.csv",,,,"Date:","04 Jun 2020 02:23:34 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.082,0.179,81.426,85.901,17.571,48.737,0.000,5.749,0.496,0.370,0.130,0.060,1,0,0.114,11399168,8574337024,04-06 02:23:34,1591248214.813
0,2,339,186,0,0,0,6,1,0.370,0.130,0.060,1,0,0,11399168,8574337024,04-06 02:23:35,1591248215.814
0,0,336,89,0,0,0,11,0,0.370,0.130,0.060,1,0,0,11399168,8574337024,04-06 02:23:36,1591248216.814
0,0,336,90,0,0,0,5,1,0.370,0.130,0.060,1,0,0,11399168,8574337024,04-06 02:23:37,1591248217.814
0,0,315,72,0,0,0,1,0,0.420,0.150,0.060,1,0,0,11399168,8574337024,04-06 02:23:38,1591248218.814
0,2,356,111,0,0,0,15,1,0.420,0.150,0.060,1,0,0,11399168,8574337024,04-06 02:23:39,1591248219.814
0,5,335,86,0,0,0,8,0,0.420,0.150,0.060,1,0,0,11399168,8574337024,04-06 02:23:40,1591248220.814
0,0,348,96,0,0,0,7,1,0.420,0.150,0.060,1,0,0,11399168,8574337024,04-06 02:23:41,1591248221.814
0,0,332,97,0,0,0,3,0,0.420,0.150,0.060,1,0,0,11399168,8574337024,04-06 02:23:42,1591248222.814
0,0,338,97,0,0,0,6,1,0.470,0.160,0.070,1,0,0,11399168,8574337024,04-06 02:23:43,1591248223.814
0,2,355,101,0,0,0,7,0,0.470,0.160,0.070,1,0,0,11399168,8574337024,04-06 02:23:44,1591248224.814
0,0,336,78,0,0,0,4,1,0.470,0.160,0.070,1,0,0,11399168,8574337024,04-06 02:23:45,1591248225.814
