"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/nanofilt/SEE_4C-8R_SRR11178052_06-04-2020-02-34-14.csv",,,,"Date:","04 Jun 2020 02:34:33 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.083,0.183,81.993,86.184,17.578,49.095,0.000,5.754,0.496,2.120,1.960,1.080,0,1,0.120,11661312,8574074880,04-06 02:34:33,1591248873.126
124,9,367,354,0,0,0,124,1,2.030,1.950,1.080,0,1,0,11661312,8574074880,04-06 02:34:34,1591248874.127
19,0,212,200,0,0,0,20,0,2.030,1.950,1.080,0,1,0,11661312,8574074880,04-06 02:34:35,1591248875.127
48,2,252,259,0,0,0,50,0,2.030,1.950,1.080,0,1,0,11661312,8574074880,04-06 02:34:36,1591248876.127
45,2,226,240,0,0,0,44,1,2.030,1.950,1.080,0,1,0,11661312,8574074880,04-06 02:34:37,1591248877.127
47,0,230,236,0,0,0,47,0,2.030,1.950,1.080,0,1,0,11661312,8574074880,04-06 02:34:38,1591248878.127
6,15,172,138,0,0,0,24,1,1.950,1.930,1.080,0,1,0,11661312,8574074880,04-06 02:34:39,1591248879.127
60,0,352,315,0,0,0,57,0,1.950,1.930,1.080,0,1,0,11661312,8574074880,04-06 02:34:40,1591248880.127
19,0,249,205,0,0,0,28,1,1.950,1.930,1.080,0,1,0,11661312,8574074880,04-06 02:34:41,1591248881.127
29,2,344,280,0,0,0,49,0,1.950,1.930,1.080,0,1,0,11661312,8574074880,04-06 02:34:42,1591248882.127
21,0,239,215,0,0,0,26,1,1.950,1.930,1.080,0,1,0,11661312,8574074880,04-06 02:34:43,1591248883.127
58,12,303,297,0,0,0,73,0,1.870,1.920,1.080,0,1,0,11661312,8574074880,04-06 02:34:44,1591248884.127
16,0,136,114,0,0,0,23,1,1.870,1.920,1.080,0,1,0,11661312,8574074880,04-06 02:34:45,1591248885.127
45,0,347,294,0,0,0,57,0,1.870,1.920,1.080,0,1,0,11661312,8574074880,04-06 02:34:46,1591248886.127
27,0,237,213,0,0,0,30,1,1.870,1.920,1.080,0,1,0,11661312,8574074880,04-06 02:34:47,1591248887.127
28,2,239,233,0,0,0,34,0,1.870,1.920,1.080,0,1,0,11661312,8574074880,04-06 02:34:48,1591248888.127
12,174,495,456,0,0,0,186,1,1.880,1.920,1.080,0,2,0,11661312,8574074880,04-06 02:34:49,1591248889.127
21,55,286,266,0,0,0,78,0,1.880,1.920,1.080,0,2,0,11661312,8574074880,04-06 02:34:50,1591248890.127
20,86,395,402,0,0,0,104,1,1.880,1.920,1.080,0,2,0,11661312,8574074880,04-06 02:34:51,1591248891.127
11,41,240,241,0,0,0,56,0,1.880,1.920,1.080,0,2,0,11661312,8574074880,04-06 02:34:52,1591248892.127
8,53,243,233,0,0,0,63,1,1.880,1.920,1.080,0,2,1,11661312,8574074880,04-06 02:34:53,1591248893.127
20,53,247,287,0,0,0,74,0,1.890,1.920,1.090,0,2,0,11661312,8574074880,04-06 02:34:54,1591248894.127
54,45,280,324,0,0,0,98,1,1.890,1.920,1.090,0,1,0,11661312,8574074880,04-06 02:34:55,1591248895.127
26,0,181,168,0,0,0,28,0,1.890,1.920,1.090,0,1,0,11661312,8574074880,04-06 02:34:56,1591248896.127
19,0,131,118,0,0,0,28,1,1.890,1.920,1.090,0,1,0,11661312,8574074880,04-06 02:34:57,1591248897.127
10,0,100,96,0,0,0,14,0,1.890,1.920,1.090,0,1,0,11661312,8574074880,04-06 02:34:58,1591248898.127
19,0,133,142,0,0,0,20,1,1.820,1.900,1.090,0,1,0,11661312,8574074880,04-06 02:34:59,1591248899.127
21,3,187,191,0,0,0,27,0,1.820,1.900,1.090,0,1,0,11661312,8574074880,04-06 02:35:00,1591248900.127
20,0,348,247,0,0,0,25,1,1.820,1.900,1.090,1,0,0,11661312,8574074880,04-06 02:35:01,1591248901.127
1,0,398,157,0,0,0,17,0,1.820,1.900,1.090,1,0,3,11661312,8574074880,04-06 02:35:02,1591248902.127
0,0,320,85,0,0,0,8,1,1.820,1.900,1.090,1,0,0,11661312,8574074880,04-06 02:35:03,1591248903.127
0,0,324,85,0,0,0,11,0,1.750,1.890,1.090,1,0,0,11661312,8574074880,04-06 02:35:04,1591248904.127
0,5,323,88,0,0,0,7,1,1.750,1.890,1.090,1,0,0,11661312,8574074880,04-06 02:35:05,1591248905.127
0,0,339,86,0,0,0,11,0,1.750,1.890,1.090,1,0,0,11661312,8574074880,04-06 02:35:06,1591248906.127
0,4,310,80,0,0,0,5,1,1.750,1.890,1.090,1,0,0,11661312,8574074880,04-06 02:35:07,1591248907.127
0,2,329,91,0,0,0,10,0,1.750,1.890,1.090,1,0,0,11661312,8574074880,04-06 02:35:08,1591248908.127
0,0,306,74,0,0,0,3,1,1.690,1.870,1.090,1,0,0,11661312,8574074880,04-06 02:35:09,1591248909.127
0,2,320,92,0,0,0,4,0,1.690,1.870,1.090,1,0,0,11661312,8574074880,04-06 02:35:10,1591248910.127
0,0,322,89,0,0,0,6,1,1.690,1.870,1.090,1,0,0,11661312,8574074880,04-06 02:35:11,1591248911.127
0,2,341,89,0,0,0,17,0,1.690,1.870,1.090,1,0,0,11661312,8574074880,04-06 02:35:12,1591248912.127
0,0,344,102,0,0,0,9,1,1.690,1.870,1.090,1,0,0,11661312,8574074880,04-06 02:35:13,1591248913.127
0,0,325,84,0,0,0,5,0,1.640,1.860,1.090,1,0,0,11661312,8574074880,04-06 02:35:14,1591248914.127
0,2,315,85,0,0,0,5,1,1.640,1.860,1.090,1,0,0,11661312,8574074880,04-06 02:35:15,1591248915.127
0,0,320,78,0,0,0,4,0,1.640,1.860,1.090,1,0,0,11661312,8574074880,04-06 02:35:16,1591248916.127
