"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178050_06-04-2020-11-14-45.csv",,,,"Date:","04 Jun 2020 11:16:31 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.111,0.212,85.833,87.789,27.076,81.850,0.000,5.836,0.496,0.850,0.310,0.120,1,0,0.156,24342528,8561393664,04-06 11:16:31,1591280191.440
0,6,2345,2504,0,0,0,13,0,0.850,0.310,0.120,1,0,94,24342528,8561393664,04-06 11:16:32,1591280192.441
0,0,334,76,0,0,0,2,1,0.850,0.310,0.120,1,0,0,24342528,8561393664,04-06 11:16:33,1591280193.441
0,0,334,86,0,0,0,5,0,0.860,0.320,0.120,1,0,0,24342528,8561393664,04-06 11:16:34,1591280194.441
0,2,3107,5637,0,0,0,5,1,0.860,0.320,0.120,2,0,110,24342528,8561393664,04-06 11:16:35,1591280195.441
0,1,1495,1415,0,0,0,3,0,0.860,0.320,0.120,1,0,54,24342528,8561393664,04-06 11:16:36,1591280196.441
0,5,1758,1602,0,0,0,8,1,0.860,0.320,0.120,1,0,69,24342528,8561393664,04-06 11:16:37,1591280197.441
0,14,2715,3487,0,0,0,17,0,0.860,0.320,0.120,6,0,27,24342528,8561393664,04-06 11:16:38,1591280198.441
0,0,1279,761,0,0,0,6,1,1.190,0.400,0.150,4,0,0,24342528,8561393664,04-06 11:16:39,1591280199.441
0,0,1156,411,0,0,0,7,0,1.190,0.400,0.150,4,0,3,24342528,8561393664,04-06 11:16:40,1591280200.441
0,0,1092,271,0,0,0,3,1,1.190,0.400,0.150,4,0,0,24342528,8561393664,04-06 11:16:41,1591280201.441
0,0,1104,309,0,0,0,6,0,1.190,0.400,0.150,4,1,0,24342528,8561393664,04-06 11:16:42,1591280202.441
0,13,1120,305,0,0,0,18,1,1.190,0.400,0.150,4,1,0,24342528,8561393664,04-06 11:16:43,1591280203.441
0,54,1186,265,0,0,0,58,0,1.410,0.460,0.170,2,0,0,24342528,8561393664,04-06 11:16:44,1591280204.441
0,0,1077,211,0,0,0,2,1,1.410,0.460,0.170,4,0,0,24342528,8561393664,04-06 11:16:45,1591280205.441
0,0,1092,255,0,0,0,3,0,1.410,0.460,0.170,4,0,0,24342528,8561393664,04-06 11:16:46,1591280206.441
0,6,1114,227,0,0,0,11,1,1.410,0.460,0.170,4,0,0,24342528,8561393664,04-06 11:16:47,1591280207.441
0,2,1073,212,0,0,0,7,0,1.410,0.460,0.170,4,0,0,24342528,8561393664,04-06 11:16:48,1591280208.441
0,1,1889,1628,0,0,0,3,1,1.460,0.490,0.180,1,0,46,24342528,8561393664,04-06 11:16:49,1591280209.441
0,0,3096,3884,0,0,0,3,0,1.460,0.490,0.180,6,0,29,24342528,8561393664,04-06 11:16:50,1591280210.441
0,0,1199,672,0,0,0,8,1,1.460,0.490,0.180,5,0,6,24342528,8561393664,04-06 11:16:51,1591280211.441
0,3,1130,368,0,0,0,4,0,1.460,0.490,0.180,4,0,0,24342528,8561393664,04-06 11:16:52,1591280212.441
0,0,1328,799,0,0,0,5,1,1.460,0.490,0.180,4,0,1,24342528,8561393664,04-06 11:16:53,1591280213.441
0,2,1212,911,0,0,0,4,0,1.670,0.550,0.200,5,0,0,24342528,8561393664,04-06 11:16:54,1591280214.440
0,0,1165,470,0,0,0,3,1,1.670,0.550,0.200,5,0,0,24342528,8561393664,04-06 11:16:55,1591280215.441
0,0,1094,287,0,0,0,2,0,1.670,0.550,0.200,4,0,0,24342528,8561393664,04-06 11:16:56,1591280216.441
0,2,1108,327,0,0,0,4,1,1.670,0.550,0.200,4,0,0,24342528,8561393664,04-06 11:16:57,1591280217.441
0,0,1070,206,0,0,0,4,0,1.670,0.550,0.200,4,0,0,24342528,8561393664,04-06 11:16:58,1591280218.441
0,2,1069,208,0,0,0,5,1,1.850,0.600,0.220,4,0,0,24342528,8561393664,04-06 11:16:59,1591280219.441
0,0,991,431,0,0,0,2,0,1.850,0.600,0.220,1,0,2,24342528,8561393664,04-06 11:17:00,1591280220.441
0,2,2233,2357,0,0,0,17,1,1.850,0.600,0.220,1,0,98,24342528,8561393664,04-06 11:17:01,1591280221.441
1,2,2523,2844,4096,0,0,8,0,1.850,0.600,0.220,1,0,147,24342528,8561393664,04-06 11:17:02,1591280222.441
0,1,1534,1524,0,0,0,9,1,1.850,0.600,0.220,1,0,56,24342528,8561393664,04-06 11:17:03,1591280223.441
1,63,695,290,0,0,0,63,0,1.860,0.630,0.230,2,0,0,24342528,8561393664,04-06 11:17:04,1591280224.441
0,0,597,236,0,0,0,3,1,1.860,0.630,0.230,2,0,0,24342528,8561393664,04-06 11:17:05,1591280225.441
0,2,608,268,0,0,0,6,0,1.860,0.630,0.230,2,0,0,24342528,8561393664,04-06 11:17:06,1591280226.441
