"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178052_06-04-2020-03-46-32.csv",,,,"Date:","04 Jun 2020 03:48:40 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.110,0.216,85.891,87.942,18.075,83.374,0.000,5.823,0.496,1.170,1.820,1.960,1,0,0.158,36925440,8548810752,04-06 03:48:40,1591253320.506
0,6,2340,2521,0,0,0,11,1,1.170,1.820,1.960,1,0,94,36925440,8548810752,04-06 03:48:41,1591253321.507
0,12,446,102,0,0,0,20,0,1.170,1.820,1.960,2,0,0,36925440,8548810752,04-06 03:48:42,1591253322.507
0,0,335,86,0,0,0,4,1,1.160,1.800,1.960,1,0,0,36925440,8548810752,04-06 03:48:43,1591253323.507
0,0,389,179,0,0,0,14,0,1.160,1.800,1.960,1,0,14,36925440,8548810752,04-06 03:48:44,1591253324.507
0,2,2445,2861,0,0,0,7,1,1.160,1.800,1.960,2,0,96,36925440,8548810752,04-06 03:48:45,1591253325.507
0,4,569,306,0,0,0,11,0,1.160,1.800,1.960,0,0,1,36925440,8548810752,04-06 03:48:46,1591253326.507
0,1,1671,1457,0,0,0,6,1,1.160,1.800,1.960,1,0,54,36925440,8548810752,04-06 03:48:47,1591253327.507
0,3,2392,2560,0,0,0,6,0,1.150,1.790,1.950,2,0,90,36925440,8548810752,04-06 03:48:48,1591253328.507
0,0,2029,2562,0,0,0,11,1,1.150,1.790,1.950,6,0,5,36925440,8548810752,04-06 03:48:49,1591253329.507
0,0,1200,663,0,0,0,1,0,1.150,1.790,1.950,4,0,0,36925440,8548810752,04-06 03:48:50,1591253330.507
0,5,1145,381,0,0,0,14,1,1.150,1.790,1.950,4,0,3,36925440,8548810752,04-06 03:48:51,1591253331.507
0,2,1088,264,0,0,0,4,0,1.150,1.790,1.950,4,0,0,36925440,8548810752,04-06 03:48:52,1591253332.507
0,1,1093,294,0,0,0,3,0,1.370,1.830,1.960,4,0,0,36925440,8548810752,04-06 03:48:53,1591253333.507
0,0,1078,246,0,0,0,2,1,1.370,1.830,1.960,4,0,0,36925440,8548810752,04-06 03:48:54,1591253334.507
0,0,1078,214,0,0,0,11,0,1.370,1.830,1.960,6,0,0,36925440,8548810752,04-06 03:48:55,1591253335.507
0,0,1093,241,0,0,0,17,1,1.370,1.830,1.960,4,0,0,36925440,8548810752,04-06 03:48:56,1591253336.507
0,3,1078,209,0,0,0,10,0,1.370,1.830,1.960,4,0,0,36925440,8548810752,04-06 03:48:57,1591253337.507
0,0,1068,212,0,0,0,3,1,1.590,1.860,1.970,4,0,0,36925440,8548810752,04-06 03:48:58,1591253338.507
0,0,1082,218,0,0,0,5,0,1.590,1.860,1.970,4,0,0,36925440,8548810752,04-06 03:48:59,1591253339.507
0,0,1054,160,0,0,0,6,1,1.590,1.860,1.970,4,0,0,36925440,8548810752,04-06 03:49:00,1591253340.507
0,0,1061,208,0,0,0,4,0,1.590,1.860,1.970,4,0,0,36925440,8548810752,04-06 03:49:01,1591253341.507
0,0,1066,209,0,0,0,4,1,1.590,1.860,1.970,4,0,0,36925440,8548810752,04-06 03:49:02,1591253342.507
0,30,1092,176,0,0,0,38,0,1.860,1.910,1.990,4,0,0,36925440,8548810752,04-06 03:49:03,1591253343.507
0,0,1062,202,0,0,0,4,1,1.860,1.910,1.990,4,0,0,36925440,8548810752,04-06 03:49:04,1591253344.507
0,0,1049,138,0,0,0,4,0,1.860,1.910,1.990,4,0,0,36925440,8548810752,04-06 03:49:05,1591253345.507
0,0,1065,157,0,0,0,14,1,1.860,1.910,1.990,4,0,0,36925440,8548810752,04-06 03:49:06,1591253346.507
0,0,1116,328,0,0,0,23,0,1.860,1.910,1.990,4,0,0,36925440,8548810752,04-06 03:49:07,1591253347.507
0,2,1076,241,0,0,0,11,1,2.030,1.950,2,4,0,0,36925440,8548810752,04-06 03:49:08,1591253348.507
0,0,1070,192,0,0,0,3,0,2.030,1.950,2,4,0,0,36925440,8548810752,04-06 03:49:09,1591253349.507
0,0,1050,153,0,0,0,9,1,2.030,1.950,2,5,0,0,36925440,8548810752,04-06 03:49:10,1591253350.507
0,0,1027,163,0,0,0,3,0,2.030,1.950,2,4,0,0,36925440,8548810752,04-06 03:49:11,1591253351.507
0,0,1060,163,0,0,0,8,1,2.030,1.950,2,4,0,0,36925440,8548810752,04-06 03:49:12,1591253352.507
1,66,1126,271,0,0,0,73,0,2.190,1.980,2.010,4,0,0,36925440,8548810752,04-06 03:49:13,1591253353.507
0,10,1087,205,0,0,0,21,1,2.190,1.980,2.010,4,0,0,36925440,8548810752,04-06 03:49:14,1591253354.507
0,0,1044,136,0,0,0,3,0,2.190,1.980,2.010,4,0,0,36925440,8548810752,04-06 03:49:15,1591253355.507
0,0,1056,137,0,0,0,10,1,2.190,1.980,2.010,4,0,0,36925440,8548810752,04-06 03:49:16,1591253356.507
0,0,1042,125,0,0,0,2,0,2.190,1.980,2.010,4,0,0,36925440,8548810752,04-06 03:49:17,1591253357.507
0,23,1064,148,0,0,0,19,1,2.330,2.020,2.020,4,0,0,36925440,8548810752,04-06 03:49:18,1591253358.507
0,3,1096,255,0,0,0,13,0,2.330,2.020,2.020,7,0,0,36925440,8548810752,04-06 03:49:19,1591253359.507
0,1,2778,3110,0,0,0,5,1,2.330,2.020,2.020,4,0,67,36925440,8548810752,04-06 03:49:20,1591253360.507
0,0,2738,3542,0,0,0,10,0,2.330,2.020,2.020,6,0,12,36925440,8548810752,04-06 03:49:21,1591253361.507
0,0,1160,563,0,0,0,3,1,2.330,2.020,2.020,5,0,2,36925440,8548810752,04-06 03:49:22,1591253362.507
0,0,1101,346,0,0,0,2,0,2.470,2.050,2.030,4,0,0,36925440,8548810752,04-06 03:49:23,1591253363.507
0,2,1068,220,0,0,0,5,1,2.470,2.050,2.030,4,0,0,36925440,8548810752,04-06 03:49:24,1591253364.507
0,2,1296,1033,0,0,0,12,0,2.470,2.050,2.030,3,0,1,36925440,8548810752,04-06 03:49:25,1591253365.507
0,0,1202,894,0,0,0,15,1,2.470,2.050,2.030,4,0,0,36925440,8548810752,04-06 03:49:26,1591253366.507
0,5,1070,218,0,0,0,7,0,2.470,2.050,2.030,4,0,0,36925440,8548810752,04-06 03:49:27,1591253367.507
0,0,1081,229,0,0,0,9,1,2.590,2.080,2.040,4,0,0,36925440,8548810752,04-06 03:49:28,1591253368.507
0,62,1151,379,0,0,0,61,0,2.590,2.080,2.040,4,1,0,36925440,8548810752,04-06 03:49:29,1591253369.507
1,19,1075,215,0,0,0,23,1,2.590,2.080,2.040,4,0,0,36925440,8548810752,04-06 03:49:30,1591253370.507
0,0,1053,174,0,0,0,2,0,2.590,2.080,2.040,4,0,0,36925440,8548810752,04-06 03:49:31,1591253371.507
0,0,1018,163,0,0,0,3,1,2.590,2.080,2.040,4,0,0,36925440,8548810752,04-06 03:49:32,1591253372.507
0,0,1052,158,0,0,0,8,0,2.700,2.120,2.060,4,0,0,36925440,8548810752,04-06 03:49:33,1591253373.507
0,41,1143,314,0,233472,0,39,1,2.700,2.120,2.060,4,0,0,37187584,8548548608,04-06 03:49:34,1591253374.507
0,12,1086,341,0,45056,0,17,0,2.700,2.120,2.060,4,0,0,37187584,8548548608,04-06 03:49:35,1591253375.507
0,0,1057,178,0,0,0,6,1,2.700,2.120,2.060,4,0,0,37187584,8548548608,04-06 03:49:36,1591253376.507
0,0,1060,158,0,0,0,15,0,2.700,2.120,2.060,4,0,0,37187584,8548548608,04-06 03:49:37,1591253377.507
0,0,1051,171,0,0,0,4,1,2.810,2.150,2.070,4,0,0,37187584,8548548608,04-06 03:49:38,1591253378.507
0,8,1098,178,0,36864,0,11,0,2.810,2.150,2.070,4,0,0,37187584,8548548608,04-06 03:49:39,1591253379.507
0,93,1653,290,0,425984,0,93,1,2.810,2.150,2.070,4,0,0,37711872,8548024320,04-06 03:49:40,1591253380.507
0,9,1155,233,0,40960,0,9,0,2.810,2.150,2.070,4,0,0,37711872,8548024320,04-06 03:49:41,1591253381.507
0,0,1069,254,0,0,0,4,1,2.810,2.150,2.070,4,0,0,37711872,8548024320,04-06 03:49:42,1591253382.507
0,0,1053,159,0,0,0,9,0,2.900,2.180,2.080,4,0,0,37711872,8548024320,04-06 03:49:43,1591253383.507
0,0,1032,168,0,0,0,17,1,2.900,2.180,2.080,4,0,0,37711872,8548024320,04-06 03:49:44,1591253384.507
0,4,1044,147,0,0,0,7,0,2.900,2.180,2.080,4,0,0,37711872,8548024320,04-06 03:49:45,1591253385.507
0,0,1072,221,0,0,0,9,1,2.900,2.180,2.080,4,0,0,37711872,8548024320,04-06 03:49:46,1591253386.507
0,2,1052,181,0,12288,0,6,0,2.900,2.180,2.080,4,0,0,37711872,8548024320,04-06 03:49:47,1591253387.507
0,0,1051,160,0,0,0,5,1,2.990,2.210,2.090,4,0,0,37711872,8548024320,04-06 03:49:48,1591253388.507
0,0,1050,157,0,0,0,9,0,2.990,2.210,2.090,4,0,0,37711872,8548024320,04-06 03:49:49,1591253389.507
0,4,1050,189,0,0,0,7,1,2.990,2.210,2.090,4,0,0,37711872,8548024320,04-06 03:49:50,1591253390.507
0,2,1055,160,0,0,0,14,0,2.990,2.210,2.090,4,0,0,37711872,8548024320,04-06 03:49:51,1591253391.507
0,0,1061,206,0,0,0,4,1,2.990,2.210,2.090,4,0,0,37711872,8548024320,04-06 03:49:52,1591253392.507
0,1,1036,142,0,0,0,3,0,3.070,2.240,2.100,4,0,0,37711872,8548024320,04-06 03:49:53,1591253393.507
0,0,1049,187,0,0,0,4,1,3.070,2.240,2.100,4,0,0,37711872,8548024320,04-06 03:49:54,1591253394.507
0,14,1064,174,0,0,0,23,0,3.070,2.240,2.100,4,0,0,37711872,8548024320,04-06 03:49:55,1591253395.507
0,0,1058,216,0,0,0,17,1,3.070,2.240,2.100,4,0,0,37711872,8548024320,04-06 03:49:56,1591253396.507
0,2,1042,156,0,0,0,4,0,3.070,2.240,2.100,4,0,0,37711872,8548024320,04-06 03:49:57,1591253397.507
0,8,1040,239,0,32768,0,15,1,3.150,2.270,2.110,4,0,0,37711872,8548024320,04-06 03:49:58,1591253398.507
0,0,1041,149,0,0,0,3,0,3.150,2.270,2.110,4,0,0,37711872,8548024320,04-06 03:49:59,1591253399.507
0,0,1042,147,0,0,0,3,1,3.150,2.270,2.110,4,1,0,37711872,8548024320,04-06 03:50:00,1591253400.507
0,75,1085,195,0,0,0,74,0,3.150,2.270,2.110,4,0,0,37711872,8548024320,04-06 03:50:01,1591253401.507
0,2,1047,153,0,0,0,5,1,3.150,2.270,2.110,4,0,0,37711872,8548024320,04-06 03:50:02,1591253402.507
0,0,1044,138,0,0,0,10,0,3.220,2.300,2.120,4,0,0,37711872,8548024320,04-06 03:50:03,1591253403.507
0,0,1023,217,0,0,0,6,1,3.220,2.300,2.120,4,0,0,37711872,8548024320,04-06 03:50:04,1591253404.507
0,0,1044,145,0,0,0,2,0,3.220,2.300,2.120,4,0,0,37711872,8548024320,04-06 03:50:05,1591253405.507
0,0,1041,147,0,0,0,4,1,3.220,2.300,2.120,4,0,0,37711872,8548024320,04-06 03:50:06,1591253406.507
0,4,1081,162,0,20480,0,19,0,3.220,2.300,2.120,4,0,0,37711872,8548024320,04-06 03:50:07,1591253407.507
0,0,1050,170,0,0,0,5,1,3.280,2.320,2.130,4,0,0,37711872,8548024320,04-06 03:50:08,1591253408.507
0,0,1040,142,0,0,0,2,0,3.280,2.320,2.130,4,0,0,37711872,8548024320,04-06 03:50:09,1591253409.507
0,0,1055,233,0,0,0,12,1,3.280,2.320,2.130,4,0,0,37711872,8548024320,04-06 03:50:10,1591253410.507
0,0,1045,142,0,0,0,3,0,3.280,2.320,2.130,4,0,0,37711872,8548024320,04-06 03:50:11,1591253411.507
0,2,1049,137,0,0,0,8,1,3.280,2.320,2.130,4,0,0,37711872,8548024320,04-06 03:50:12,1591253412.507
0,0,1045,139,0,0,0,8,0,3.340,2.350,2.140,4,0,0,37711872,8548024320,04-06 03:50:13,1591253413.507
0,0,1043,148,0,0,0,6,1,3.340,2.350,2.140,4,0,0,37711872,8548024320,04-06 03:50:14,1591253414.507
0,0,1054,221,0,0,0,13,0,3.340,2.350,2.140,4,0,0,37711872,8548024320,04-06 03:50:15,1591253415.507
0,0,1045,140,0,0,0,9,1,3.340,2.350,2.140,4,0,0,37711872,8548024320,04-06 03:50:16,1591253416.507
0,4,1047,144,0,0,0,7,0,3.340,2.350,2.140,4,0,0,37711872,8548024320,04-06 03:50:17,1591253417.507
0,5,1081,139,0,28672,0,6,1,3.390,2.380,2.150,4,0,0,37711872,8548024320,04-06 03:50:18,1591253418.507
