"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178050_06-04-2020-02-59-56.csv",,,,"Date:","04 Jun 2020 03:02:31 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.099,0.196,83.422,86.811,17.835,64.949,0.000,5.784,0.496,1.170,1.920,1.860,1,0,0.133,23760896,8561975296,04-06 03:02:31,1591250551.620
1,96,2650,2699,0,0,0,98,0,1.170,1.920,1.860,1,0,94,23760896,8561975296,04-06 03:02:32,1591250552.621
0,0,330,74,0,0,0,4,1,1.170,1.920,1.860,1,0,0,23760896,8561975296,04-06 03:02:33,1591250553.621
0,0,318,68,0,0,0,2,0,1.170,1.920,1.860,1,0,0,23760896,8561975296,04-06 03:02:34,1591250554.621
0,2,2400,2506,0,0,0,6,1,1.160,1.900,1.860,1,0,97,23760896,8561975296,04-06 03:02:35,1591250555.621
0,0,1589,3838,0,0,0,8,0,1.160,1.900,1.860,3,0,56,23760896,8561975296,04-06 03:02:36,1591250556.621
0,16,1169,962,0,0,0,25,1,1.160,1.900,1.860,1,0,34,23760896,8561975296,04-06 03:02:37,1591250557.621
0,1,3287,4162,0,0,0,11,0,1.160,1.900,1.860,7,0,73,23760896,8561975296,04-06 03:02:38,1591250558.621
0,0,1242,869,0,0,0,4,1,1.160,1.900,1.860,6,0,0,23760896,8561975296,04-06 03:02:39,1591250559.621
0,0,1245,700,0,0,0,11,0,1.390,1.930,1.870,4,0,3,23760896,8561975296,04-06 03:02:40,1591250560.621
0,0,1109,324,0,0,0,5,1,1.390,1.930,1.870,4,0,0,23760896,8561975296,04-06 03:02:41,1591250561.621
0,0,1087,278,0,0,0,3,0,1.390,1.930,1.870,4,0,0,23760896,8561975296,04-06 03:02:42,1591250562.621
0,4,1085,262,0,0,0,13,1,1.390,1.930,1.870,4,0,0,23760896,8561975296,04-06 03:02:43,1591250563.621
0,0,1089,273,0,0,0,1,0,1.390,1.930,1.870,4,0,0,23760896,8561975296,04-06 03:02:44,1591250564.621
0,0,1072,218,0,0,0,3,1,1.600,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:45,1591250565.621
0,0,1082,222,0,0,0,14,0,1.600,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:46,1591250566.621
0,0,1052,167,0,0,0,3,1,1.600,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:47,1591250567.621
0,0,1071,226,0,0,0,8,0,1.600,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:48,1591250568.621
0,2,1067,169,0,0,0,11,1,1.600,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:49,1591250569.621
0,2,1876,1514,0,0,0,10,0,1.550,1.950,1.880,1,0,43,23760896,8561975296,04-06 03:02:50,1591250570.621
0,0,3131,3960,0,0,0,3,1,1.550,1.950,1.880,4,0,32,23760896,8561975296,04-06 03:02:51,1591250571.621
0,0,1152,602,0,0,0,1,0,1.550,1.950,1.880,6,0,7,23760896,8561975296,04-06 03:02:52,1591250572.621
0,0,1121,404,0,0,0,3,1,1.550,1.950,1.880,4,0,0,23760896,8561975296,04-06 03:02:53,1591250573.621
0,0,1192,463,0,0,0,2,0,1.550,1.950,1.880,6,0,1,23760896,8561975296,04-06 03:02:54,1591250574.621
0,2,1081,767,0,0,0,5,0,1.660,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:55,1591250575.621
0,2,1294,816,0,0,0,4,1,1.660,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:56,1591250576.621
0,0,1086,276,0,0,0,2,0,1.660,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:57,1591250577.621
0,1,1097,309,0,0,0,4,1,1.660,1.970,1.880,2,0,0,23760896,8561975296,04-06 03:02:58,1591250578.621
0,0,1089,243,0,0,0,17,0,1.660,1.970,1.880,4,0,0,23760896,8561975296,04-06 03:02:59,1591250579.621
0,0,1043,150,0,0,0,4,1,1.850,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:00,1591250580.621
0,2,1063,252,0,0,0,11,0,1.850,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:01,1591250581.621
0,1,1534,1559,0,0,0,10,1,1.850,2,1.900,1,0,51,23760896,8561975296,04-06 03:03:02,1591250582.621
1,62,1815,1864,0,0,0,71,0,1.850,2,1.900,3,0,89,23760896,8561975296,04-06 03:03:03,1591250583.621
0,2,3036,3226,0,0,0,14,1,1.850,2,1.900,2,0,150,23760896,8561975296,04-06 03:03:04,1591250584.621
0,1,753,500,0,0,0,9,0,1.860,2,1.900,2,0,9,23760896,8561975296,04-06 03:03:05,1591250585.621
0,2,590,245,0,0,0,14,1,1.860,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:06,1591250586.621
0,2,590,248,0,0,0,12,0,1.860,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:07,1591250587.621
0,26,598,251,0,0,0,24,1,1.860,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:08,1591250588.621
0,0,610,282,0,0,0,5,0,1.860,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:09,1591250589.621
0,0,594,258,0,0,0,10,1,1.880,2,1.900,1,0,0,23760896,8561975296,04-06 03:03:10,1591250590.621
0,2,605,269,0,0,0,6,0,1.880,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:11,1591250591.621
0,0,577,236,0,0,0,2,1,1.880,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:12,1591250592.621
0,0,569,243,0,0,0,9,0,1.880,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:13,1591250593.621
0,0,592,277,0,0,0,5,1,1.880,2,1.900,1,0,0,23760896,8561975296,04-06 03:03:14,1591250594.621
0,0,587,273,0,0,0,4,0,1.890,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:15,1591250595.621
0,2,575,257,0,0,0,11,1,1.890,2,1.900,1,0,0,23760896,8561975296,04-06 03:03:16,1591250596.621
0,0,571,235,0,0,0,2,0,1.890,2,1.900,1,0,0,23760896,8561975296,04-06 03:03:17,1591250597.621
0,0,596,248,0,0,0,12,1,1.890,2,1.900,2,0,0,23760896,8561975296,04-06 03:03:18,1591250598.621
0,2,1658,1680,0,0,0,11,0,1.890,2,1.900,1,0,83,23760896,8561975296,04-06 03:03:19,1591250599.621
0,1,1548,1641,0,0,0,10,1,1.730,1.970,1.890,1,0,57,23760896,8561975296,04-06 03:03:20,1591250600.621
0,3,1687,1464,0,0,0,7,0,1.730,1.970,1.890,1,0,59,23760896,8561975296,04-06 03:03:21,1591250601.621
0,1,1708,1752,0,0,0,7,1,1.730,1.970,1.890,1,0,72,23760896,8561975296,04-06 03:03:22,1591250602.621
0,0,803,127,0,0,0,4,0,1.730,1.970,1.890,4,0,0,23760896,8561975296,04-06 03:03:23,1591250603.621
0,1,1022,94,0,0,0,6,1,1.730,1.970,1.890,4,0,0,23760896,8561975296,04-06 03:03:24,1591250604.621
0,2,1024,100,0,0,0,7,0,1.920,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:25,1591250605.621
0,2,1035,136,0,0,0,9,1,1.920,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:26,1591250606.621
0,0,1016,83,0,0,0,4,0,1.920,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:27,1591250607.621
0,0,1015,82,0,0,0,2,1,1.920,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:28,1591250608.621
0,0,1027,94,0,0,0,16,0,1.920,2,1.900,4,0,0,23760896,8561975296,04-06 03:03:29,1591250609.621
0,1,1729,1298,0,0,0,5,1,1.840,1.990,1.890,1,0,46,23760896,8561975296,04-06 03:03:30,1591250610.621
0,4,2527,2720,0,0,0,8,0,1.840,1.990,1.890,1,0,128,23760896,8561975296,04-06 03:03:31,1591250611.621
0,1,1749,1745,0,0,0,9,1,1.840,1.990,1.890,1,0,98,23760896,8561975296,04-06 03:03:32,1591250612.621
0,1,1538,1713,0,0,0,3,0,1.840,1.990,1.890,1,0,57,23760896,8561975296,04-06 03:03:33,1591250613.621
0,30,1663,1432,0,0,0,31,1,1.840,1.990,1.890,1,0,59,23760896,8561975296,04-06 03:03:34,1591250614.621
0,1,1695,1664,0,0,0,3,0,1.770,1.970,1.890,1,0,72,23760896,8561975296,04-06 03:03:35,1591250615.621
0,4,888,137,0,0,0,12,1,1.770,1.970,1.890,4,0,0,23760896,8561975296,04-06 03:03:36,1591250616.621
0,2,2549,2448,0,0,0,10,0,1.770,1.970,1.890,1,0,93,23760896,8561975296,04-06 03:03:37,1591250617.621
0,2,2363,2669,0,0,0,14,1,1.770,1.970,1.890,1,0,124,23760896,8561975296,04-06 03:03:38,1591250618.621
0,0,591,310,0,0,0,3,0,1.770,1.970,1.890,1,0,23,23760896,8561975296,04-06 03:03:39,1591250619.621
0,1,1348,1255,0,0,0,6,1,1.710,1.950,1.890,1,0,45,23760896,8561975296,04-06 03:03:40,1591250620.621
0,3,1354,1268,0,0,0,11,0,1.710,1.950,1.890,1,0,49,23760896,8561975296,04-06 03:03:41,1591250621.621
0,4,2669,2977,0,0,0,9,1,1.710,1.950,1.890,1,0,124,23760896,8561975296,04-06 03:03:42,1591250622.621
0,2,2698,3050,0,0,0,11,0,1.710,1.950,1.890,1,0,88,23760896,8561975296,04-06 03:03:43,1591250623.621
0,3,1875,2218,0,0,0,5,1,1.710,1.950,1.890,1,0,128,23760896,8561975296,04-06 03:03:44,1591250624.621
