"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178050_06-04-2020-02-23-18.csv",,,,"Date:","04 Jun 2020 02:25:05 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.082,0.179,81.459,85.902,17.569,48.731,0.000,5.749,0.496,0.920,0.390,0.160,1,0,0.114,11399168,8574337024,04-06 02:25:05,1591248305.667
0,7,2322,2507,0,0,0,13,0,0.920,0.390,0.160,1,0,94,11399168,8574337024,04-06 02:25:06,1591248306.668
0,4,355,94,0,0,0,7,1,0.920,0.390,0.160,1,0,0,11399168,8574337024,04-06 02:25:07,1591248307.668
0,0,331,72,0,0,0,2,0,0.930,0.400,0.160,1,0,0,11399168,8574337024,04-06 02:25:08,1591248308.667
0,3,2104,2161,0,0,0,6,1,0.930,0.400,0.160,1,0,95,11399168,8574337024,04-06 02:25:09,1591248309.667
0,1,1312,3501,0,0,0,18,0,0.930,0.400,0.160,1,0,16,11399168,8574337024,04-06 02:25:10,1591248310.668
1,53,1774,1545,0,0,0,54,1,0.930,0.400,0.160,2,1,63,11399168,8574337024,04-06 02:25:11,1591248311.667
0,30,3119,3749,0,0,0,38,0,0.930,0.400,0.160,5,0,86,11399168,8574337024,04-06 02:25:12,1591248312.667
0,0,1405,1177,0,0,0,6,0,1.330,0.490,0.200,6,0,0,11399168,8574337024,04-06 02:25:13,1591248313.667
0,0,1195,645,0,0,0,2,1,1.330,0.490,0.200,4,0,3,11399168,8574337024,04-06 02:25:14,1591248314.667
0,4,1084,317,0,0,0,7,0,1.330,0.490,0.200,4,0,0,11399168,8574337024,04-06 02:25:15,1591248315.667
0,0,1076,260,0,0,0,5,1,1.330,0.490,0.200,4,0,0,11399168,8574337024,04-06 02:25:16,1591248316.667
0,6,1084,262,0,0,0,4,0,1.330,0.490,0.200,4,0,0,11399168,8574337024,04-06 02:25:17,1591248317.667
0,0,1058,193,0,0,0,2,1,1.550,0.550,0.220,4,0,0,11399168,8574337024,04-06 02:25:18,1591248318.667
0,0,1075,224,0,0,0,6,0,1.550,0.550,0.220,4,0,0,11399168,8574337024,04-06 02:25:19,1591248319.667
0,0,1060,172,0,0,0,7,1,1.550,0.550,0.220,4,0,0,11399168,8574337024,04-06 02:25:20,1591248320.667
0,2,1080,239,0,0,0,7,0,1.550,0.550,0.220,4,0,0,11399168,8574337024,04-06 02:25:21,1591248321.667
0,0,1082,261,0,0,0,1,1,1.550,0.550,0.220,4,1,0,11399168,8574337024,04-06 02:25:22,1591248322.667
0,3,1070,207,0,0,0,10,0,1.740,0.610,0.240,4,0,0,11399168,8574337024,04-06 02:25:23,1591248323.667
0,1,1915,1490,0,0,0,4,1,1.740,0.610,0.240,1,0,37,11399168,8574337024,04-06 02:25:24,1591248324.668
0,0,2990,3722,0,0,0,10,0,1.740,0.610,0.240,7,0,38,11399168,8574337024,04-06 02:25:25,1591248325.667
0,0,1203,682,0,0,0,2,1,1.740,0.610,0.240,5,0,3,11399168,8574337024,04-06 02:25:26,1591248326.667
0,2,1289,476,0,0,0,6,0,1.740,0.610,0.240,4,0,3,11399168,8574337024,04-06 02:25:27,1591248327.667
0,3,1117,326,0,0,0,6,1,1.920,0.670,0.260,4,0,0,11399168,8574337024,04-06 02:25:28,1591248328.667
0,0,1235,957,0,0,0,3,0,1.920,0.670,0.260,3,0,1,11399168,8574337024,04-06 02:25:29,1591248329.668
0,0,1214,805,0,0,0,8,1,1.920,0.670,0.260,4,0,0,11399168,8574337024,04-06 02:25:30,1591248330.667
0,0,1111,329,0,0,0,8,0,1.920,0.670,0.260,4,0,0,11399168,8574337024,04-06 02:25:31,1591248331.667
0,2,1087,245,0,0,0,6,1,1.920,0.670,0.260,6,0,0,11399168,8574337024,04-06 02:25:32,1591248332.667
