"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178052_06-04-2020-02-53-09.csv",,,,"Date:","04 Jun 2020 02:55:49 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.096,0.193,83.033,86.667,17.844,59.898,0.000,5.777,0.496,1.060,1.600,1.620,0,1,0.130,19812352,8565923840,04-06 02:55:49,1591250149.393
1,4,2596,2706,0,0,0,134,1,1.050,1.590,1.620,1,0,94,19812352,8565923840,04-06 02:55:50,1591250150.394
0,2,479,193,0,0,0,83,0,1.050,1.590,1.620,1,0,0,19812352,8565923840,04-06 02:55:51,1591250151.394
0,0,300,74,0,0,0,2,1,1.050,1.590,1.620,1,0,0,19812352,8565923840,04-06 02:55:52,1591250152.394
0,13,324,84,0,0,0,9,0,1.050,1.590,1.620,1,0,0,19812352,8565923840,04-06 02:55:53,1591250153.394
0,4,2445,2569,0,0,0,10,1,1.050,1.590,1.620,1,0,105,19812352,8565923840,04-06 02:55:54,1591250154.394
0,2,660,676,0,0,0,6,0,0.970,1.570,1.610,2,0,6,19812352,8565923840,04-06 02:55:55,1591250155.394
0,3,1562,1399,0,0,0,7,1,0.970,1.570,1.610,2,0,54,19812352,8565923840,04-06 02:55:56,1591250156.394
1,1,1741,1507,0,0,0,5,0,0.970,1.570,1.610,1,0,63,19812352,8565923840,04-06 02:55:57,1591250157.394
6,0,2438,3400,0,0,0,21,1,0.970,1.570,1.610,5,0,32,19812352,8565923840,04-06 02:55:58,1591250158.394
0,0,1299,842,0,0,0,41,0,0.970,1.570,1.610,4,0,0,19812352,8565923840,04-06 02:55:59,1591250159.394
0,0,1189,505,0,0,0,2,1,1.210,1.610,1.620,5,0,3,19812352,8565923840,04-06 02:56:00,1591250160.394
0,2,1123,376,0,0,0,15,0,1.210,1.610,1.620,4,0,0,19812352,8565923840,04-06 02:56:01,1591250161.394
0,2,1090,249,0,0,0,7,1,1.210,1.610,1.620,4,0,0,19812352,8565923840,04-06 02:56:02,1591250162.394
0,0,1082,230,0,0,0,5,0,1.210,1.610,1.620,4,0,0,19812352,8565923840,04-06 02:56:03,1591250163.394
0,0,1101,274,0,0,0,3,1,1.210,1.610,1.620,4,0,0,19812352,8565923840,04-06 02:56:04,1591250164.394
0,0,1094,280,0,0,0,12,0,1.440,1.650,1.640,4,0,0,19812352,8565923840,04-06 02:56:05,1591250165.394
0,0,1087,222,0,0,0,13,1,1.440,1.650,1.640,4,0,0,19812352,8565923840,04-06 02:56:06,1591250166.403
0,0,1079,235,0,0,0,11,0,1.440,1.650,1.640,4,0,0,19812352,8565923840,04-06 02:56:07,1591250167.394
0,2,1096,279,0,0,0,8,0,1.440,1.650,1.640,4,0,0,19812352,8565923840,04-06 02:56:08,1591250168.394
0,0,1092,243,0,0,0,10,1,1.440,1.650,1.640,4,0,0,19812352,8565923840,04-06 02:56:09,1591250169.394
0,0,1062,194,0,0,0,4,0,1.640,1.690,1.650,4,0,0,19812352,8565923840,04-06 02:56:10,1591250170.394
0,0,1082,233,0,0,0,10,1,1.640,1.690,1.650,4,0,0,19812352,8565923840,04-06 02:56:11,1591250171.394
0,0,1050,154,0,0,0,1,0,1.640,1.690,1.650,4,0,0,19812352,8565923840,04-06 02:56:12,1591250172.394
0,0,1074,202,0,0,0,5,1,1.640,1.690,1.650,4,0,0,19812352,8565923840,04-06 02:56:13,1591250173.394
0,41,1139,216,0,0,0,44,0,1.640,1.690,1.650,4,1,1,19812352,8565923840,04-06 02:56:14,1591250174.394
1,35,1144,224,0,0,0,52,1,1.830,1.730,1.660,4,0,0,19812352,8565923840,04-06 02:56:15,1591250175.394
0,0,1067,227,0,0,0,2,0,1.830,1.730,1.660,5,0,0,19812352,8565923840,04-06 02:56:16,1591250176.394
0,0,1092,274,0,0,0,11,1,1.830,1.730,1.660,4,0,0,19812352,8565923840,04-06 02:56:17,1591250177.394
0,0,1064,197,0,0,0,10,0,1.830,1.730,1.660,4,0,0,19812352,8565923840,04-06 02:56:18,1591250178.394
0,3,1075,193,0,0,0,14,1,1.830,1.730,1.660,4,0,0,19812352,8565923840,04-06 02:56:19,1591250179.394
0,55,1159,217,0,0,0,58,0,2.080,1.780,1.680,4,0,0,19812352,8565923840,04-06 02:56:20,1591250180.394
0,20,1089,146,0,0,0,24,1,2.080,1.780,1.680,4,0,0,19812352,8565923840,04-06 02:56:21,1591250181.394
0,0,1048,152,0,0,0,5,0,2.080,1.780,1.680,4,0,0,19812352,8565923840,04-06 02:56:22,1591250182.394
0,0,1067,190,0,0,0,7,1,2.080,1.780,1.680,5,0,0,19812352,8565923840,04-06 02:56:23,1591250183.394
0,0,1055,255,0,0,0,4,0,2.080,1.780,1.680,4,0,0,19812352,8565923840,04-06 02:56:24,1591250184.394
0,2,1050,165,0,0,0,8,1,2.240,1.820,1.690,4,0,0,19812352,8565923840,04-06 02:56:25,1591250185.394
0,5,1056,168,0,0,0,7,0,2.240,1.820,1.690,4,0,0,19812352,8565923840,04-06 02:56:26,1591250186.394
0,0,1047,135,0,0,0,4,1,2.240,1.820,1.690,4,0,0,19812352,8565923840,04-06 02:56:27,1591250187.394
0,68,1124,248,0,958464,0,71,0,2.240,1.820,1.690,4,0,0,20869120,8564867072,04-06 02:56:28,1591250188.394
