"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178050_06-04-2020-03-35-44.csv",,,,"Date:","04 Jun 2020 03:37:34 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.110,0.212,85.326,87.657,18.014,82.983,0.000,5.816,0.496,1.270,2.120,2.120,1,0,0.152,36655104,8549081088,04-06 03:37:34,1591252654.669
1,4,2281,2383,0,0,0,20,0,1.270,2.120,2.120,1,0,94,36655104,8549081088,04-06 03:37:35,1591252655.670
0,0,323,70,0,0,0,3,1,1.270,2.120,2.120,1,0,0,36655104,8549081088,04-06 03:37:36,1591252656.670
0,0,325,76,0,0,0,2,0,1.240,2.100,2.110,1,0,0,36655104,8549081088,04-06 03:37:37,1591252657.670
0,4,2324,2545,0,0,0,14,1,1.240,2.100,2.110,1,0,105,36655104,8549081088,04-06 03:37:38,1591252658.670
0,15,2013,4330,0,0,0,14,0,1.240,2.100,2.110,1,0,52,36655104,8549081088,04-06 03:37:39,1591252659.670
3,2,822,517,0,0,0,14,1,1.240,2.100,2.110,0,1,39,36655104,8549081088,04-06 03:37:40,1591252660.670
2,1,3160,4053,0,0,0,5,0,1.240,2.100,2.110,7,0,64,36655104,8549081088,04-06 03:37:41,1591252661.670
0,0,1373,964,0,0,0,16,1,1.540,2.150,2.130,5,0,0,36655104,8549081088,04-06 03:37:42,1591252662.670
0,0,1171,469,0,0,0,5,0,1.540,2.150,2.130,4,0,3,36655104,8549081088,04-06 03:37:43,1591252663.670
0,2,1146,383,0,0,0,16,1,1.540,2.150,2.130,4,0,0,36655104,8549081088,04-06 03:37:44,1591252664.670
0,70,1234,268,0,0,0,74,0,1.540,2.150,2.130,4,0,0,36655104,8549081088,04-06 03:37:45,1591252665.670
0,2,1082,250,0,0,0,15,1,1.540,2.150,2.130,4,0,0,36655104,8549081088,04-06 03:37:46,1591252666.670
0,0,1094,257,0,0,0,8,0,1.740,2.180,2.140,4,0,0,36655104,8549081088,04-06 03:37:47,1591252667.670
0,0,1099,272,0,0,0,9,1,1.740,2.180,2.140,4,0,0,36655104,8549081088,04-06 03:37:48,1591252668.670
0,0,1065,173,0,0,0,8,0,1.740,2.180,2.140,4,0,0,36655104,8549081088,04-06 03:37:49,1591252669.670
0,8,1103,257,0,0,0,9,1,1.740,2.180,2.140,4,0,0,36655104,8549081088,04-06 03:37:50,1591252670.670
0,0,1088,278,0,0,0,2,0,1.740,2.180,2.140,4,0,0,36655104,8549081088,04-06 03:37:51,1591252671.670
0,0,1062,161,0,0,0,11,1,1.920,2.210,2.150,4,0,0,36655104,8549081088,04-06 03:37:52,1591252672.670
0,1,1883,1566,0,0,0,3,0,1.920,2.210,2.150,1,0,43,36655104,8549081088,04-06 03:37:53,1591252673.670
0,0,3164,3913,0,0,0,17,1,1.920,2.210,2.150,6,0,32,36655104,8549081088,04-06 03:37:54,1591252674.670
0,0,1118,545,0,0,0,15,0,1.920,2.210,2.150,5,0,6,36655104,8549081088,04-06 03:37:55,1591252675.670
0,4,1102,326,0,0,0,8,1,1.920,2.210,2.150,4,0,0,36655104,8549081088,04-06 03:37:56,1591252676.670
0,0,1311,621,0,0,0,4,0,2.090,2.240,2.160,5,0,1,36655104,8549081088,04-06 03:37:57,1591252677.670
0,0,1192,767,0,0,0,9,1,2.090,2.240,2.160,5,0,0,36655104,8549081088,04-06 03:37:58,1591252678.670
0,0,1216,600,0,0,0,3,0,2.090,2.240,2.160,4,0,0,36655104,8549081088,04-06 03:37:59,1591252679.670
0,0,1099,298,0,0,0,11,1,2.090,2.240,2.160,4,0,0,36655104,8549081088,04-06 03:38:00,1591252680.670
0,0,1068,290,0,0,0,4,0,2.090,2.240,2.160,3,0,0,36655104,8549081088,04-06 03:38:01,1591252681.670
0,2,1092,293,0,0,0,12,1,2.240,2.270,2.170,4,0,0,36655104,8549081088,04-06 03:38:02,1591252682.670
0,0,1046,142,0,0,0,4,0,2.240,2.270,2.170,4,0,0,36655104,8549081088,04-06 03:38:03,1591252683.670
0,0,1039,243,0,0,0,10,1,2.240,2.270,2.170,4,0,0,36655104,8549081088,04-06 03:38:04,1591252684.670
0,23,775,389,0,0,0,34,0,2.240,2.270,2.170,1,1,2,36655104,8549081088,04-06 03:38:05,1591252685.670
1,41,2394,2554,0,0,0,54,1,2.240,2.270,2.170,1,0,112,36655104,8549081088,04-06 03:38:06,1591252686.670
0,4,2501,2913,0,0,0,6,0,2.140,2.250,2.160,1,0,165,36655104,8549081088,04-06 03:38:07,1591252687.670
0,1,1392,1215,0,0,0,12,1,2.140,2.250,2.160,2,0,21,36655104,8549081088,04-06 03:38:08,1591252688.670
0,0,587,216,0,0,0,1,0,2.140,2.250,2.160,2,0,0,36655104,8549081088,04-06 03:38:09,1591252689.670
0,0,605,240,0,0,0,9,1,2.140,2.250,2.160,2,0,0,36655104,8549081088,04-06 03:38:10,1591252690.670
0,6,604,251,0,0,0,10,0,2.140,2.250,2.160,2,0,0,36655104,8549081088,04-06 03:38:11,1591252691.670
0,2,643,286,0,0,0,21,1,2.130,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:12,1591252692.670
0,0,588,232,0,0,0,1,0,2.130,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:13,1591252693.670
0,0,684,292,0,0,0,68,1,2.130,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:14,1591252694.670
0,0,605,252,0,0,0,3,0,2.130,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:15,1591252695.670
0,16,630,256,0,0,0,19,1,2.130,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:16,1591252696.670
0,2,629,291,0,0,0,11,0,2.120,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:17,1591252697.670
0,0,586,261,0,0,0,4,1,2.120,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:18,1591252698.670
0,0,642,259,0,0,0,12,0,2.120,2.240,2.160,1,0,0,36655104,8549081088,04-06 03:38:19,1591252699.670
0,0,616,251,0,0,0,5,1,2.120,2.240,2.160,2,0,0,36655104,8549081088,04-06 03:38:20,1591252700.670
0,2,1586,1627,0,0,0,4,0,2.120,2.240,2.160,1,0,89,36655104,8549081088,04-06 03:38:21,1591252701.670
0,3,1598,1672,0,0,0,16,1,2.030,2.220,2.150,1,0,51,36655104,8549081088,04-06 03:38:22,1591252702.670
0,1,1662,1503,0,0,0,5,0,2.030,2.220,2.150,1,0,67,36655104,8549081088,04-06 03:38:23,1591252703.670
0,1,1510,1506,0,0,0,17,1,2.030,2.220,2.150,1,0,64,36655104,8549081088,04-06 03:38:24,1591252704.670
0,0,897,115,0,0,0,1,0,2.030,2.220,2.150,4,0,0,36655104,8549081088,04-06 03:38:25,1591252705.670
0,1,1020,93,0,0,0,10,1,2.030,2.220,2.150,4,0,0,36655104,8549081088,04-06 03:38:26,1591252706.670
0,4,1013,98,0,0,0,6,0,2.190,2.250,2.160,4,0,0,36655104,8549081088,04-06 03:38:27,1591252707.670
0,0,1012,77,0,0,0,3,1,2.190,2.250,2.160,4,0,0,36655104,8549081088,04-06 03:38:28,1591252708.670
0,0,1012,83,0,0,0,2,0,2.190,2.250,2.160,4,0,0,36655104,8549081088,04-06 03:38:29,1591252709.670
0,0,1019,97,0,0,0,7,1,2.190,2.250,2.160,4,0,0,36655104,8549081088,04-06 03:38:30,1591252710.670
0,5,1025,86,0,0,0,9,0,2.190,2.250,2.160,4,0,0,36655104,8549081088,04-06 03:38:31,1591252711.670
0,4,3083,3299,0,0,0,8,1,2.090,2.230,2.160,1,0,136,36655104,8549081088,04-06 03:38:32,1591252712.670
0,1,1144,1132,0,0,0,5,0,2.090,2.230,2.160,2,0,95,36655104,8549081088,04-06 03:38:33,1591252713.670
0,2,2410,2728,0,0,0,5,1,2.090,2.230,2.160,0,0,97,36655104,8549081088,04-06 03:38:34,1591252714.670
11,1,1446,1409,0,0,0,26,0,2.090,2.230,2.160,1,0,55,36655104,8549081088,04-06 03:38:35,1591252715.670
0,1,1621,1550,0,0,0,9,1,2.090,2.230,2.160,4,0,77,36655104,8549081088,04-06 03:38:36,1591252716.670
0,7,718,171,0,0,0,9,0,2.010,2.210,2.150,4,0,0,36655104,8549081088,04-06 03:38:37,1591252717.670
0,1,1762,1284,0,0,0,11,1,2.010,2.210,2.150,1,0,46,36655104,8549081088,04-06 03:38:38,1591252718.670
0,2,2996,3336,0,0,0,5,0,2.010,2.210,2.150,2,0,167,36655104,8549081088,04-06 03:38:39,1591252719.670
0,1,902,650,0,0,0,11,1,2.010,2.210,2.150,1,0,14,36655104,8549081088,04-06 03:38:40,1591252720.670
0,1,1390,1399,0,0,0,3,0,2.010,2.210,2.150,1,0,58,36655104,8549081088,04-06 03:38:41,1591252721.670
0,7,1353,1338,0,0,0,21,1,1.920,2.190,2.150,1,0,49,36655104,8549081088,04-06 03:38:42,1591252722.670
0,4,2868,3239,0,0,0,6,0,1.920,2.190,2.150,1,0,135,36655104,8549081088,04-06 03:38:43,1591252723.670
