"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178051_06-04-2020-02-26-19.csv",,,,"Date:","04 Jun 2020 02:30:45 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.082,0.182,81.688,86.014,17.561,48.709,0.000,5.752,0.496,1.090,1.020,0.570,1,0,0.117,11399168,8574337024,04-06 02:30:45,1591248645.776
0,6,2390,2533,0,0,0,8,1,1.090,1.020,0.570,1,0,94,11399168,8574337024,04-06 02:30:46,1591248646.777
0,0,308,73,0,0,0,3,0,1.090,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:47,1591248647.777
0,0,317,85,0,0,0,6,1,1.090,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:48,1591248648.777
0,0,312,90,0,0,0,4,0,1.080,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:49,1591248649.777
0,0,306,81,0,0,0,3,1,1.080,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:50,1591248650.777
0,4,331,105,0,0,0,8,0,1.080,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:51,1591248651.777
0,0,319,88,0,0,0,4,1,1.080,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:52,1591248652.777
0,0,314,81,0,0,0,9,0,1.080,1.020,0.570,1,0,0,11399168,8574337024,04-06 02:30:53,1591248653.777
0,1,1946,2018,0,0,0,2,1,1.080,1.020,0.570,1,0,93,11399168,8574337024,04-06 02:30:54,1591248654.777
0,1,1330,1902,0,0,0,4,0,1.080,1.020,0.570,2,0,17,11399168,8574337024,04-06 02:30:55,1591248655.776
0,4,1451,1309,0,0,0,12,1,1.080,1.020,0.570,0,1,46,11399168,8574337024,04-06 02:30:56,1591248656.777
0,1,829,431,0,0,0,8,0,1.080,1.020,0.570,1,0,22,11399168,8574337024,04-06 02:30:57,1591248657.777
0,1,2619,2914,0,0,0,2,1,1.080,1.020,0.570,3,0,81,11399168,8574337024,04-06 02:30:58,1591248658.777
