"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178051_06-04-2020-03-21-32.csv",,,,"Date:","04 Jun 2020 03:26:11 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.106,0.207,84.613,87.351,17.910,75.971,0.000,5.807,0.496,1.020,1.480,1.790,1,0,0.145,31920128,8553816064,04-06 03:26:11,1591251971.053
0,4,2346,2487,0,0,0,13,0,1.010,1.470,1.790,1,0,94,31920128,8553816064,04-06 03:26:12,1591251972.054
0,2,344,89,0,0,0,5,1,1.010,1.470,1.790,1,0,0,31920128,8553816064,04-06 03:26:13,1591251973.054
0,0,332,78,0,0,0,3,0,1.010,1.470,1.790,1,0,0,31920128,8553816064,04-06 03:26:14,1591251974.054
0,0,339,88,0,0,0,10,1,1.010,1.470,1.790,1,0,0,31920128,8553816064,04-06 03:26:15,1591251975.054
0,0,341,82,0,0,0,3,0,1.010,1.470,1.790,1,0,0,31920128,8553816064,04-06 03:26:16,1591251976.054
0,0,330,75,0,0,0,8,1,1.010,1.470,1.780,1,0,0,31920128,8553816064,04-06 03:26:17,1591251977.054
0,4,341,88,0,0,0,6,0,1.010,1.470,1.780,1,0,0,31920128,8553816064,04-06 03:26:18,1591251978.054
0,0,341,90,0,0,0,3,1,1.010,1.470,1.780,1,0,0,31920128,8553816064,04-06 03:26:19,1591251979.054
0,2,2326,2425,0,0,0,6,0,1.010,1.470,1.780,1,0,97,31920128,8553816064,04-06 03:26:20,1591251980.054
0,0,846,952,0,0,0,14,1,1.010,1.470,1.780,0,0,13,31920128,8553816064,04-06 03:26:21,1591251981.054
0,1,1456,1308,0,0,0,9,0,1.010,1.460,1.780,1,0,48,31920128,8553816064,04-06 03:26:22,1591251982.054
0,2,1485,1057,0,0,0,11,1,1.010,1.460,1.780,3,0,66,31920128,8553816064,04-06 03:26:23,1591251983.054
0,1,2834,3627,0,0,0,9,0,1.010,1.460,1.780,6,0,36,31920128,8553816064,04-06 03:26:24,1591251984.054
0,0,1242,986,0,0,0,4,1,1.010,1.460,1.780,6,0,0,31920128,8553816064,04-06 03:26:25,1591251985.054
0,2,1154,495,0,0,0,4,0,1.010,1.460,1.780,4,0,3,31920128,8553816064,04-06 03:26:26,1591251986.054
0,6,1151,355,0,0,0,9,1,1.250,1.500,1.790,4,0,0,31920128,8553816064,04-06 03:26:27,1591251987.054
0,2,1079,237,0,0,0,5,0,1.250,1.500,1.790,4,0,0,31920128,8553816064,04-06 03:26:28,1591251988.054
0,0,1098,289,0,0,0,10,1,1.250,1.500,1.790,4,0,0,31920128,8553816064,04-06 03:26:29,1591251989.054
0,0,1085,254,0,0,0,4,0,1.250,1.500,1.790,4,0,0,31920128,8553816064,04-06 03:26:30,1591251990.054
0,0,1083,232,0,0,0,6,1,1.250,1.500,1.790,5,0,0,31920128,8553816064,04-06 03:26:31,1591251991.054
0,0,1074,239,0,0,0,4,0,1.470,1.540,1.800,4,0,0,31920128,8553816064,04-06 03:26:32,1591251992.054
0,2,1064,196,0,0,0,12,1,1.470,1.540,1.800,4,0,0,31920128,8553816064,04-06 03:26:33,1591251993.054
0,2,1076,229,0,0,0,10,0,1.470,1.540,1.800,4,0,0,31920128,8553816064,04-06 03:26:34,1591251994.054
0,0,1080,275,0,0,0,3,1,1.470,1.540,1.800,4,0,0,31920128,8553816064,04-06 03:26:35,1591251995.054
0,0,1059,162,0,0,0,11,0,1.470,1.540,1.800,4,0,0,31920128,8553816064,04-06 03:26:36,1591251996.054
0,1,1707,1621,0,0,0,4,1,1.430,1.530,1.800,2,0,49,31920128,8553816064,04-06 03:26:37,1591251997.054
0,0,2646,3212,0,0,0,2,0,1.430,1.530,1.800,5,0,15,31920128,8553816064,04-06 03:26:38,1591251998.054
0,0,1199,666,0,0,0,11,1,1.430,1.530,1.800,4,0,1,31920128,8553816064,04-06 03:26:39,1591251999.054
0,30,1189,425,0,0,0,33,0,1.430,1.530,1.800,4,0,3,31920128,8553816064,04-06 03:26:40,1591252000.054
0,0,1098,276,0,0,0,16,1,1.430,1.530,1.800,4,0,0,31920128,8553816064,04-06 03:26:41,1591252001.054
0,0,1088,256,0,0,0,8,0,1.640,1.570,1.810,4,0,0,31920128,8553816064,04-06 03:26:42,1591252002.054
0,2,1076,245,0,0,0,6,1,1.640,1.570,1.810,4,0,0,31920128,8553816064,04-06 03:26:43,1591252003.054
0,0,1063,204,0,0,0,4,0,1.640,1.570,1.810,4,0,0,31920128,8553816064,04-06 03:26:44,1591252004.054
1,29,1125,225,0,0,0,39,1,1.640,1.570,1.810,4,1,0,31920128,8553816064,04-06 03:26:45,1591252005.054
0,99,1262,239,0,0,0,103,0,1.640,1.570,1.810,4,1,0,31920128,8553816064,04-06 03:26:46,1591252006.054
1,22,1097,239,0,0,0,34,1,1.910,1.630,1.830,4,0,0,31920128,8553816064,04-06 03:26:47,1591252007.054
0,0,1070,216,0,0,0,7,0,1.910,1.630,1.830,4,0,0,31920128,8553816064,04-06 03:26:48,1591252008.054
0,24,1109,217,0,143360,0,30,1,1.910,1.630,1.830,4,0,0,32182272,8553553920,04-06 03:26:49,1591252009.054
0,40,1164,244,0,323584,0,44,0,1.910,1.630,1.830,4,0,0,32444416,8553291776,04-06 03:26:50,1591252010.054
0,28,2182,2019,0,217088,0,43,1,1.910,1.630,1.830,3,0,56,32706560,8553029632,04-06 03:26:51,1591252011.054
0,6,2353,2921,0,0,0,14,0,2.240,1.700,1.850,6,0,8,32706560,8553029632,04-06 03:26:52,1591252012.054
0,0,1226,717,0,0,0,8,1,2.240,1.700,1.850,4,0,0,32706560,8553029632,04-06 03:26:53,1591252013.054
0,0,1120,379,0,0,0,9,0,2.240,1.700,1.850,4,0,3,32706560,8553029632,04-06 03:26:54,1591252014.054
0,0,1085,312,0,0,0,5,1,2.240,1.700,1.850,4,0,0,32706560,8553029632,04-06 03:26:55,1591252015.054
0,0,1088,284,0,0,0,2,0,2.240,1.700,1.850,4,0,0,32706560,8553029632,04-06 03:26:56,1591252016.054
0,5,1074,212,0,0,0,6,0,2.380,1.740,1.860,4,0,0,32706560,8553029632,04-06 03:26:57,1591252017.054
0,0,1067,199,0,0,0,3,1,2.380,1.740,1.860,4,0,0,32706560,8553029632,04-06 03:26:58,1591252018.054
0,0,1091,313,0,0,0,8,0,2.380,1.740,1.860,4,0,0,32706560,8553029632,04-06 03:26:59,1591252019.054
0,0,1052,162,0,0,0,3,1,2.380,1.740,1.860,5,0,0,32706560,8553029632,04-06 03:27:00,1591252020.054
0,2,2445,2267,0,0,0,4,0,2.380,1.740,1.860,1,0,62,32706560,8553029632,04-06 03:27:01,1591252021.054
0,31,2757,3529,0,0,0,38,1,2.670,1.810,1.880,6,0,13,32706560,8553029632,04-06 03:27:02,1591252022.054
0,0,1189,592,0,0,0,12,0,2.670,1.810,1.880,4,0,6,32706560,8553029632,04-06 03:27:03,1591252023.063
0,0,1086,261,0,0,0,12,1,2.670,1.810,1.880,4,0,0,32706560,8553029632,04-06 03:27:04,1591252024.054
0,0,1086,278,0,0,0,3,0,2.670,1.810,1.880,4,0,0,32706560,8553029632,04-06 03:27:05,1591252025.054
0,0,1342,935,0,0,0,10,1,2.670,1.810,1.880,3,0,1,32706560,8553029632,04-06 03:27:06,1591252026.054
0,5,1297,937,0,0,0,7,0,2.860,1.870,1.900,4,0,0,32706560,8553029632,04-06 03:27:07,1591252027.054
0,0,1100,289,0,0,0,4,1,2.860,1.870,1.900,4,0,0,32706560,8553029632,04-06 03:27:08,1591252028.054
0,0,1067,192,0,0,0,7,0,2.860,1.870,1.900,4,0,0,32706560,8553029632,04-06 03:27:09,1591252029.054
0,0,1087,303,0,0,0,4,1,2.860,1.870,1.900,4,0,0,32706560,8553029632,04-06 03:27:10,1591252030.054
0,0,1080,220,0,0,0,15,0,2.860,1.870,1.900,4,0,0,32706560,8553029632,04-06 03:27:11,1591252031.054
0,0,1052,148,0,0,0,9,1,2.950,1.900,1.910,4,0,0,32706560,8553029632,04-06 03:27:12,1591252032.054
0,2,927,194,0,0,0,4,0,2.950,1.900,1.910,1,0,0,32706560,8553029632,04-06 03:27:13,1591252033.054
0,0,746,479,0,0,0,10,1,2.950,1.900,1.910,5,0,4,32706560,8553029632,04-06 03:27:14,1591252034.054
0,0,1163,538,0,0,0,11,0,2.950,1.900,1.910,4,0,0,32706560,8553029632,04-06 03:27:15,1591252035.054
0,0,1051,177,0,0,0,3,1,2.950,1.900,1.910,4,0,0,32706560,8553029632,04-06 03:27:16,1591252036.054
0,49,1196,250,0,442368,0,54,0,3.030,1.940,1.920,4,0,0,32968704,8552767488,04-06 03:27:17,1591252037.054
0,180,1873,500,0,1032192,0,168,1,3.030,1.940,1.920,3,0,0,34025472,8551710720,04-06 03:27:18,1591252038.054
0,127,1478,444,0,970752,0,124,0,3.030,1.940,1.920,4,0,0,35074048,8550662144,04-06 03:27:19,1591252039.054
0,0,1053,166,0,0,0,4,1,3.030,1.940,1.920,4,0,0,35074048,8550662144,04-06 03:27:20,1591252040.054
0,0,1053,140,0,0,0,13,0,3.030,1.940,1.920,4,0,0,35074048,8550662144,04-06 03:27:21,1591252041.054
0,0,1063,242,0,0,0,11,1,3.110,1.970,1.940,4,0,0,35074048,8550662144,04-06 03:27:22,1591252042.054
0,2,1064,183,0,0,0,16,0,3.110,1.970,1.940,4,0,0,35074048,8550662144,04-06 03:27:23,1591252043.054
0,2,1061,181,0,0,0,13,1,3.110,1.970,1.940,4,0,0,35074048,8550662144,04-06 03:27:24,1591252044.054
0,1,1031,243,0,12288,0,3,0,3.110,1.970,1.940,4,0,0,35074048,8550662144,04-06 03:27:25,1591252045.054
0,0,1045,149,0,0,0,5,1,3.110,1.970,1.940,4,0,0,35074048,8550662144,04-06 03:27:26,1591252046.054
0,0,1044,156,0,0,0,4,0,3.180,2.010,1.950,4,0,0,35074048,8550662144,04-06 03:27:27,1591252047.054
0,0,1048,221,0,0,0,6,1,3.180,2.010,1.950,4,0,0,35074048,8550662144,04-06 03:27:28,1591252048.054
0,0,1054,150,0,0,0,10,0,3.180,2.010,1.950,4,0,0,35074048,8550662144,04-06 03:27:29,1591252049.054
0,2,1047,158,0,0,0,8,1,3.180,2.010,1.950,4,0,0,35074048,8550662144,04-06 03:27:30,1591252050.054
0,3,1062,269,0,12288,0,7,0,3.180,2.010,1.950,4,0,0,35074048,8550662144,04-06 03:27:31,1591252051.054
0,0,1052,160,0,0,0,6,1,3.250,2.040,1.960,4,0,0,35074048,8550662144,04-06 03:27:32,1591252052.054
