"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","S650SV068",,,,"User:","root"
"Cmdline:","dstat -C -D -N -m -r -y -g -i -l -p -s -t -T --noheaders --output /home/matheus/sars-cov-2-workflow/workflow/dstat/canu/SEE_4C-8R_SRR11178052_06-04-2020-03-12-14.csv",,,,"Date:","04 Jun 2020 03:14:24 -03"
"io/total",,"system",,"paging",,"interrupts",,,"load avg",,,"procs",,,"swap",,"system","epoch"
"read","writ","int","csw","in","out","12","18","56","1m","5m","15m","run","blk","new","used","free","time","epoch"
0.101,0.202,84.004,87.099,17.840,75.018,0.000,5.793,0.496,1.200,1.740,1.810,1,0,0.139,31125504,8554610688,04-06 03:14:24,1591251264.173
1,6,2285,2461,0,0,0,9,1,1.200,1.740,1.810,1,0,94,31125504,8554610688,04-06 03:14:25,1591251265.174
0,0,329,74,0,0,0,2,0,1.180,1.730,1.800,1,0,0,31125504,8554610688,04-06 03:14:26,1591251266.174
0,0,344,91,0,0,0,9,1,1.180,1.730,1.800,1,0,0,31125504,8554610688,04-06 03:14:27,1591251267.174
0,0,323,70,0,0,0,2,0,1.180,1.730,1.800,1,0,0,31125504,8554610688,04-06 03:14:28,1591251268.174
0,2,2467,2871,0,0,0,4,1,1.180,1.730,1.800,2,0,111,31125504,8554610688,04-06 03:14:29,1591251269.174
0,2,585,335,0,0,0,5,0,1.180,1.730,1.800,2,0,1,31125504,8554610688,04-06 03:14:30,1591251270.174
0,3,1669,1543,0,0,0,13,1,1.250,1.740,1.800,1,0,54,31125504,8554610688,04-06 03:14:31,1591251271.174
1,1,1820,1847,0,0,0,11,0,1.250,1.740,1.800,1,0,83,31125504,8554610688,04-06 03:14:32,1591251272.174
0,0,2539,3278,0,0,0,3,1,1.250,1.740,1.800,6,0,12,31125504,8554610688,04-06 03:14:33,1591251273.174
0,0,1312,722,0,0,0,12,0,1.250,1.740,1.800,4,0,3,31125504,8554610688,04-06 03:14:34,1591251274.174
0,0,1106,318,0,0,0,5,0,1.250,1.740,1.800,4,0,0,31125504,8554610688,04-06 03:14:35,1591251275.174
0,2,1076,232,0,0,0,8,1,1.470,1.770,1.810,4,0,0,31125504,8554610688,04-06 03:14:36,1591251276.174
0,2,1093,282,0,0,0,4,0,1.470,1.770,1.810,4,0,0,31125504,8554610688,04-06 03:14:37,1591251277.174
0,0,1090,276,0,0,0,8,1,1.470,1.770,1.810,5,0,0,31125504,8554610688,04-06 03:14:38,1591251278.174
0,0,1090,253,0,0,0,19,0,1.470,1.770,1.810,4,0,0,31125504,8554610688,04-06 03:14:39,1591251279.174
0,3,1092,244,0,0,0,14,1,1.470,1.770,1.810,4,0,0,31125504,8554610688,04-06 03:14:40,1591251280.174
0,0,1068,212,0,0,0,5,0,1.750,1.830,1.830,4,0,0,31125504,8554610688,04-06 03:14:41,1591251281.174
0,2,1083,232,0,0,0,7,1,1.750,1.830,1.830,4,0,0,31125504,8554610688,04-06 03:14:42,1591251282.174
0,0,1078,211,0,0,0,8,0,1.750,1.830,1.830,4,0,0,31125504,8554610688,04-06 03:14:43,1591251283.174
0,0,1070,213,0,0,0,3,1,1.750,1.830,1.830,4,0,0,31125504,8554610688,04-06 03:14:44,1591251284.174
0,47,1138,157,0,0,0,52,0,1.750,1.830,1.830,4,0,0,31125504,8554610688,04-06 03:14:45,1591251285.174
0,2,1063,195,0,0,0,5,1,1.930,1.860,1.840,4,0,0,31125504,8554610688,04-06 03:14:46,1591251286.174
0,0,1041,140,0,0,0,2,0,1.930,1.860,1.840,4,0,0,31125504,8554610688,04-06 03:14:47,1591251287.174
0,2,1050,145,0,0,0,5,1,1.930,1.860,1.840,4,0,0,31125504,8554610688,04-06 03:14:48,1591251288.174
0,0,1074,195,0,0,0,12,0,1.930,1.860,1.840,4,0,0,31125504,8554610688,04-06 03:14:49,1591251289.174
0,0,1072,248,0,0,0,10,1,1.930,1.860,1.840,4,0,0,31125504,8554610688,04-06 03:14:50,1591251290.174
0,0,1080,265,0,0,0,10,0,2.100,1.900,1.860,4,0,0,31125504,8554610688,04-06 03:14:51,1591251291.174
0,0,1066,191,0,0,0,11,1,2.100,1.900,1.860,4,0,0,31125504,8554610688,04-06 03:14:52,1591251292.174
0,0,1037,203,0,0,0,3,0,2.100,1.900,1.860,4,0,0,31125504,8554610688,04-06 03:14:53,1591251293.174
0,2,1054,174,0,0,0,6,1,2.100,1.900,1.860,4,0,0,31125504,8554610688,04-06 03:14:54,1591251294.174
0,9,1073,201,0,0,0,12,0,2.100,1.900,1.860,4,1,1,31125504,8554610688,04-06 03:14:55,1591251295.174
2,63,1205,266,0,0,0,71,1,2.250,1.930,1.870,4,0,0,31125504,8554610688,04-06 03:14:56,1591251296.174
0,0,1051,144,0,0,0,9,0,2.250,1.930,1.870,4,0,0,31125504,8554610688,04-06 03:14:57,1591251297.174
0,0,1052,155,0,0,0,6,1,2.250,1.930,1.870,4,0,0,31125504,8554610688,04-06 03:14:58,1591251298.174
0,0,1043,151,0,0,0,3,0,2.250,1.930,1.870,4,0,0,31125504,8554610688,04-06 03:14:59,1591251299.174
0,2,1071,229,0,0,0,6,1,2.250,1.930,1.870,4,0,0,31125504,8554610688,04-06 03:15:00,1591251300.174
0,4,1056,138,0,0,0,13,0,2.390,1.970,1.880,4,0,0,31125504,8554610688,04-06 03:15:01,1591251301.174
16,0,1072,189,12288,0,0,25,1,2.390,1.970,1.880,4,1,1,31125504,8554610688,04-06 03:15:02,1591251302.174
15,0,1143,465,4096,0,0,21,0,2.390,1.970,1.880,2,0,2,31125504,8554610688,04-06 03:15:03,1591251303.174
0,2,2812,3042,0,0,0,16,1,2.390,1.970,1.880,2,0,67,31125504,8554610688,04-06 03:15:04,1591251304.174
0,0,2463,3093,0,0,0,4,0,2.390,1.970,1.880,6,0,12,31125504,8554610688,04-06 03:15:05,1591251305.174
0,5,1161,493,0,0,0,8,1,2.600,2.020,1.900,5,0,2,31125504,8554610688,04-06 03:15:06,1591251306.174
0,0,1085,290,0,0,0,2,0,2.600,2.020,1.900,4,0,0,31125504,8554610688,04-06 03:15:07,1591251307.174
0,6,1105,293,0,0,0,8,1,2.600,2.020,1.900,4,0,0,31125504,8554610688,04-06 03:15:08,1591251308.174
0,0,1270,925,0,0,0,14,0,2.600,2.020,1.900,4,0,1,31125504,8554610688,04-06 03:15:09,1591251309.174
0,0,1235,778,0,0,0,11,1,2.600,2.020,1.900,4,0,0,31125504,8554610688,04-06 03:15:10,1591251310.174
0,46,1161,294,0,0,0,52,0,2.870,2.090,1.920,4,1,0,31125504,8554610688,04-06 03:15:11,1591251311.174
1,35,1171,331,0,0,0,43,1,2.870,2.090,1.920,4,0,0,31125504,8554610688,04-06 03:15:12,1591251312.174
0,2,1113,328,0,0,0,14,0,2.870,2.090,1.920,4,0,0,31125504,8554610688,04-06 03:15:13,1591251313.174
0,0,1074,239,0,0,0,7,1,2.870,2.090,1.920,4,0,0,31125504,8554610688,04-06 03:15:14,1591251314.174
0,0,1055,169,0,0,0,10,0,2.870,2.090,1.920,4,0,0,31125504,8554610688,04-06 03:15:15,1591251315.174
0,2,1031,217,0,0,0,6,1,2.960,2.120,1.930,4,0,0,31125504,8554610688,04-06 03:15:16,1591251316.174
0,0,1045,144,0,0,0,6,0,2.960,2.120,1.930,4,0,0,31125504,8554610688,04-06 03:15:17,1591251317.174
0,0,1065,289,0,0,0,5,1,2.960,2.120,1.930,4,0,0,31125504,8554610688,04-06 03:15:18,1591251318.174
0,0,1064,184,0,0,0,11,0,2.960,2.120,1.930,4,0,0,31125504,8554610688,04-06 03:15:19,1591251319.174
0,28,1129,268,0,311296,0,38,1,2.960,2.120,1.930,4,0,0,31657984,8554078208,04-06 03:15:20,1591251320.174
0,0,1045,136,0,0,0,8,0,3.050,2.150,1.940,4,0,0,31657984,8554078208,04-06 03:15:21,1591251321.174
0,16,1072,161,0,0,0,21,1,3.050,2.150,1.940,4,0,0,31657984,8554078208,04-06 03:15:22,1591251322.174
0,0,1046,154,0,0,0,3,0,3.050,2.150,1.940,4,0,0,31657984,8554078208,04-06 03:15:23,1591251323.174
0,0,1049,158,0,0,0,5,1,3.050,2.150,1.940,4,0,0,31657984,8554078208,04-06 03:15:24,1591251324.174
0,0,1031,146,0,0,0,2,0,3.050,2.150,1.940,4,0,0,31657984,8554078208,04-06 03:15:25,1591251325.174
0,0,1104,324,0,0,0,3,1,3.120,2.180,1.950,4,0,0,31657984,8554078208,04-06 03:15:26,1591251326.174
0,4,1057,165,0,0,0,13,0,3.120,2.180,1.950,4,0,0,31657984,8554078208,04-06 03:15:27,1591251327.174
0,0,1009,176,0,0,0,3,1,3.120,2.180,1.950,4,0,0,31657984,8554078208,04-06 03:15:28,1591251328.174
0,0,1036,128,0,0,0,1,0,3.120,2.180,1.950,4,0,0,31657984,8554078208,04-06 03:15:29,1591251329.174
0,0,1041,134,0,0,0,3,1,3.120,2.180,1.950,4,0,0,31657984,8554078208,04-06 03:15:30,1591251330.174
0,0,1036,150,0,0,0,8,0,3.190,2.210,1.960,3,0,0,31657984,8554078208,04-06 03:15:31,1591251331.174
0,0,1088,252,0,0,0,9,1,3.190,2.210,1.960,4,0,0,31657984,8554078208,04-06 03:15:32,1591251332.174
0,2,1038,153,0,0,0,3,0,3.190,2.210,1.960,5,0,0,31657984,8554078208,04-06 03:15:33,1591251333.174
0,0,1061,198,0,0,0,10,1,3.190,2.210,1.960,4,0,0,31657984,8554078208,04-06 03:15:34,1591251334.174
0,0,1039,138,0,0,0,2,0,3.190,2.210,1.960,4,0,0,31657984,8554078208,04-06 03:15:35,1591251335.174
0,1,1069,129,0,0,0,4,1,3.260,2.240,1.970,4,0,0,31657984,8554078208,04-06 03:15:36,1591251336.174
0,4,1027,149,0,12288,0,5,0,3.260,2.240,1.970,4,0,0,31657984,8554078208,04-06 03:15:37,1591251337.174
0,0,1068,231,0,0,0,3,1,3.260,2.240,1.970,4,0,0,31657984,8554078208,04-06 03:15:38,1591251338.174
0,2,1060,162,0,0,0,16,0,3.260,2.240,1.970,4,0,0,31657984,8554078208,04-06 03:15:39,1591251339.174
0,4,1032,164,0,28672,0,13,1,3.260,2.240,1.970,4,0,0,31657984,8554078208,04-06 03:15:40,1591251340.174
0,5,1050,138,0,0,0,9,0,3.320,2.270,1.990,4,0,0,31657984,8554078208,04-06 03:15:41,1591251341.174
0,1,1051,155,0,0,0,6,1,3.320,2.270,1.990,4,1,0,31657984,8554078208,04-06 03:15:42,1591251342.174
0,59,1094,183,0,0,0,65,0,3.320,2.270,1.990,4,0,0,31657984,8554078208,04-06 03:15:43,1591251343.174
0,0,1077,228,0,0,0,5,1,3.320,2.270,1.990,4,0,0,31657984,8554078208,04-06 03:15:44,1591251344.174
0,3,1053,147,0,12288,0,10,0,3.320,2.270,1.990,4,0,0,31657984,8554078208,04-06 03:15:45,1591251345.174
0,0,1044,151,0,0,0,3,1,3.370,2.300,2,4,0,0,31657984,8554078208,04-06 03:15:46,1591251346.174
0,4,1056,142,0,0,0,4,0,3.370,2.300,2,4,0,0,31657984,8554078208,04-06 03:15:47,1591251347.174
0,4,1047,211,0,28672,0,7,1,3.370,2.300,2,4,0,0,31657984,8554078208,04-06 03:15:48,1591251348.174
0,0,1063,182,0,0,0,11,0,3.370,2.300,2,4,0,0,31657984,8554078208,04-06 03:15:49,1591251349.174
0,0,1066,210,0,0,0,9,1,3.370,2.300,2,4,0,0,31657984,8554078208,04-06 03:15:50,1591251350.174
0,2,1062,164,0,0,0,12,0,3.420,2.330,2.010,4,0,0,31657984,8554078208,04-06 03:15:51,1591251351.174
0,2,1064,176,0,0,0,18,1,3.420,2.330,2.010,4,0,0,31657984,8554078208,04-06 03:15:52,1591251352.174
0,5,1049,139,0,36864,0,7,0,3.420,2.330,2.010,4,0,0,31657984,8554078208,04-06 03:15:53,1591251353.174
0,0,1047,140,0,0,0,3,1,3.420,2.330,2.010,4,0,0,31657984,8554078208,04-06 03:15:54,1591251354.174
0,0,1054,168,0,0,0,6,0,3.420,2.330,2.010,4,0,0,31657984,8554078208,04-06 03:15:55,1591251355.174
0,2,1071,227,0,0,0,7,1,3.470,2.350,2.020,4,0,0,31657984,8554078208,04-06 03:15:56,1591251356.174
0,0,1055,142,0,0,0,9,0,3.470,2.350,2.020,4,0,0,31657984,8554078208,04-06 03:15:57,1591251357.174
0,12,1065,173,0,28672,0,13,1,3.470,2.350,2.020,4,0,0,31657984,8554078208,04-06 03:15:58,1591251358.174
0,0,1051,156,0,0,0,3,0,3.470,2.350,2.020,4,0,0,31657984,8554078208,04-06 03:15:59,1591251359.174
0,0,1053,162,0,0,0,5,1,3.470,2.350,2.020,4,0,0,31657984,8554078208,04-06 03:16:00,1591251360.174
0,3,1062,167,0,4096,0,13,0,3.510,2.380,2.030,4,0,0,31657984,8554078208,04-06 03:16:01,1591251361.174
0,0,1083,226,0,0,0,11,1,3.510,2.380,2.030,4,0,0,31657984,8554078208,04-06 03:16:02,1591251362.174
